prompt,generated_text,predicted_token,accepted_predictions,correct_prediction,language
"Idiom:
Ein får bruke det vitet ein har","Idiom:
Ein får bruke det vitet ein har; å vera godtru",,['fått'],False,nno
"Idiom:
Ein får bøye kvisten medan han er","Idiom:
Ein får bøye kvisten medan han er ung.
ein har han","ung.
ein",['ung'],False,nno
"Idiom:
Ein får setje segl som vinden","Idiom:
Ein får setje segl som vinden blæs!",blæs,['blæs'],True,nno
"Idiom:
Ein får ta dagen som han","Idiom:
Ein får ta dagen som han er i dag. Det har",er,['kjem'],False,nno
"Idiom:
Ein god vilje er betre enn","Idiom:
Ein god vilje er betre enn pengar.
Ein skal ikkje","pengar.
Ein",['gåver'],False,nno
"Idiom:
Ein kan leve vel med lite og ille med","Idiom:
Ein kan leve vel med lite og ille med mykje.
Eg høyrer","mykje.
Eg",['mykje'],False,nno
"Idiom:
Ein kan øyde det sju kan","Idiom:
Ein kan øyde det sju kan sanke. Ein får ikkje",sanke,['sanke'],True,nno
"Idiom:
Ein kjenner sine venner best, når nauda","Idiom:
Ein kjenner sine venner best, når nauda er der.
Sitata",er,['kjem'],False,nno
"Idiom:
Ein krokete stav er betre enn","Idiom:
Ein krokete stav er betre enn ingen.
Gamle krokar","ingen.
Gamle",['ingen'],False,nno
"Idiom:
Ein køyrer betre på to hjul enn på","Idiom:
Ein køyrer betre på to hjul enn på fire.
Sjå deg tilbake.","fire.
Sjå",['eitt'],False,nno
"Idiom:
Ein liten fisk på bordet er betre enn ein stor i","Idiom:
Ein liten fisk på bordet er betre enn ein stor i fjorden.
Fisken er","fjorden.
Fisken",['fjorden'],False,nno
"Idiom:
Ein lyt lide for venleiken si","Idiom:
Ein lyt lide for venleiken si skuld.",skuld,['skuld'],True,nno
"Idiom:
Ein lærer så lenge ein","Idiom:
Ein lærer så lenge ein lever. Vi kan gjerne",lever,['lever'],True,nno
"Idiom:
Ein må smede medan jarnet er","Idiom:
Ein må smede medan jarnet er varmt, seier idiom",varmt,['varmt'],True,nno
"Idiom:
Ein må ta vondet ved","Idiom:
Ein må ta vondet ved rota når ein skal",rota,['rota'],True,nno
"Idiom:
Ein ny nagle driv den gamle","Idiom:
Ein ny nagle driv den gamle ut. — Ord og ord",ut,['ut'],True,nno
"Idiom:
Ein ser ikkje folk lenger enn til","Idiom:
Ein ser ikkje folk lenger enn til tennene.
Kjellaren","tennene.
Kjellaren",['tennene'],False,nno
"Idiom:
Ein skal bøye treet mens det er","Idiom:
Ein skal bøye treet mens det er ungt, seier eit gam",ungt,['mjukt'],False,nno
"Idiom:
Ein skal ikkje gå imellom når to oksar","Idiom:
Ein skal ikkje gå imellom når to oksar slåst. Men når dei",slåst,['stangast'],False,nno
"Idiom:
Ein skal ikkje kaste gamle sko før ein har fått","Idiom:
Ein skal ikkje kaste gamle sko før ein har fått nye.",nye,['nye'],True,nno
"Idiom:
Ein skal ikkje kaste stein når ein sit i","Idiom:
Ein skal ikkje kaste stein når ein sit i glasshus",glasshus,['glashus'],False,nno
"Idiom:
Ein skal ikkje kjemme alle med ein","Idiom:
Ein skal ikkje kjemme alle med ein kam.",kam,['kam'],True,nno
"Idiom:
Ein skal ikkje kjøpe katta i","Idiom:
Ein skal ikkje kjøpe katta i sekken.
katt","sekken.
katt",['sekken'],False,nno
"Idiom:
Ein skal ikkje love meir enn ein kan","Idiom:
Ein skal ikkje love meir enn ein kan holde.",holde,['halde'],False,nno
"Idiom:
Ein skal ikkje rose dagen før kvelden er","Idiom:
Ein skal ikkje rose dagen før kvelden er over.
Ein skal ikkje","over.
Ein",['komen'],False,nno
"Idiom:
Ein skal ikkje selje skinnet før bjørnen er","Idiom:
Ein skal ikkje selje skinnet før bjørnen er skoten.
Naar ein","skoten.
Naar",['skoten'],False,nno
"Idiom:
Ein skal ikkje setje bukken til å passe","Idiom:
Ein skal ikkje setje bukken til å passe havresekken, seier eit",havresekken,['havresekken'],True,nno
"Idiom:
Ein skal ikkje setje reven til å gjete","Idiom:
Ein skal ikkje setje reven til å gjete høns.
Seg meg","høns.
Seg",['gjæsene'],False,nno
"Idiom:
Ein skal ikkje skode hunden på","Idiom:
Ein skal ikkje skode hunden på håra, hel ler ikkje",håra,['håra'],True,nno
"Idiom:
Ein skal ikkje smørje smør på","Idiom:
Ein skal ikkje smørje smør på flesk.
Uttalast","flesk.
Uttalast",['flesk'],False,nno
"Idiom:
Ein skal ikkje ta sorga på","Idiom:
Ein skal ikkje ta sorga på forskott.
Diu","forskott.
Diu",['forskot'],False,nno
"Idiom:
Ein skal ikkje vente seg vinning før verket er","Idiom:
Ein skal ikkje vente seg vinning før verket er gjort.
Står han i","gjort.
Står",['gjort'],False,nno
"Idiom:
Ein skal smi mens jernet er","Idiom:
Ein skal smi mens jernet er varmt.
Tysk: E","varmt.
Tysk",['varmt'],False,nno
"Idiom:
Ein skal tru det beste og bu seg på det","Idiom:
Ein skal tru det beste og bu seg på det verste.
Ordfang er","verste.
Ordfang",['verste'],False,nno
"Idiom:
Ein skal vere glad om ein ikkje får alt ein","Idiom:
Ein skal vere glad om ein ikkje får alt ein har bruk for.
Tingen",har,['ønskjer'],False,nno
"Idiom:
Ein skjemmer ikkje hendene på ærleg","Idiom:
Ein skjemmer ikkje hendene på ærleg manns verk.
Sjå no",manns,['arbeid'],False,nno
"Idiom:
Ein skyt ikkje sporv med","Idiom:
Ein skyt ikkje sporv med kanon.
Ein skyt ikkje","kanon.
Ein",['kanoner'],False,nno
"Idiom:
Ein slett måndag betyr ei god","Idiom:
Ein slett måndag betyr ei god veke.
Det er best","veke.
Det",['veke'],False,nno
"Idiom:
Ein står best på eigne","Idiom:
Ein står best på eigne bein.
Det som kjennete","bein.
Det",['føter'],False,nno
"Idiom:
Ein syr ikkje silkepung av","Idiom:
Ein syr ikkje silkepung av ein hampesekk",ein,['hampegarn'],False,nno
"Idiom:
Ein tosk kan spørje meir enn ti vise kan","Idiom:
Ein tosk kan spørje meir enn ti vise kan svare. Ei ku går",svare,['svare'],True,nno
"Idiom:
Ein treng ikkje gå over bekken etter","Idiom:
Ein treng ikkje gå over bekken etter vatn, seier ordtak",vatn,['vatn'],True,nno
"Idiom:
Ein trur ikkje løgnaren meir enn éin","Idiom:
Ein trur ikkje løgnaren meir enn éin gong.",gong,['gong'],True,nno
"Idiom:
Ein veit ikkje kva ein greier før ein","Idiom:
Ein veit ikkje kva ein greier før ein har prøvd.",har,['prøver'],False,nno
"Idiom:
Ein veit kva ein har, men ikkje kva ein","Idiom:
Ein veit kva ein har, men ikkje kva ein får.
Gammelnorsk.","får.
Gammelnorsk",['får'],False,nno
"Idiom:
Ein vert aldri for gammal til å","Idiom:
Ein vert aldri for gammal til å lære, seier eit godt",lære,['lære'],True,nno
"Idiom:
Ein vert ikkje fattig av det ein gjev","Idiom:
Ein vert ikkje fattig av det ein gjev. Ein er ikkje fat",,['bort'],False,nno
"Idiom:
Ein vert ikkje mann av det ein tener, men av det ein","Idiom:
Ein vert ikkje mann av det ein tener, men av det ein spanderer.
om","spanderer.
om",['sparer'],False,nno
"Idiom:
Ein vrang dom feller dommaren","Idiom:
Ein vrang dom feller dommaren sjeldan når han får",sjeldan,['sjølv'],False,nno
"Idiom:
Eit barn er som ingen, to som","Idiom:
Eit barn er som ingen, to som få.
Ugras treng","få.
Ugras",['ti'],False,nno
"Idiom:
Eit godt råd er gull","Idiom:
Eit godt råd er gull verd.
Gull er ikkje","verd.
Gull",['verdt'],False,nno
"Idiom:
Eit godt øyre får mykje","Idiom:
Eit godt øyre får mykje til å gleppe.
(",til,['høyre'],False,nno
"Idiom:
Eit år er ingen","Idiom:
Eit år er ingen alder.
frå eg var","alder.
frå",['alder'],False,nno
"Idiom:
Eitt tre er ingen","Idiom:
Eitt tre er ingen urskog. Det tok",urskog,['skog'],False,nno
"Idiom:
Ekte kjærleik kjenner ingen","Idiom:
Ekte kjærleik kjenner ingen alder.",alder,['grenser'],False,nno
"Idiom:
Eplet fell ikkje langt frå","Idiom:
Eplet fell ikkje langt frå stamma.
Eplet fell","stamma.
Eplet",['apalen'],False,nno
"Idiom:
Etter den søte kløe kjem den sure","Idiom:
Etter den søte kløe kjem den sure svie.
Phant","svie.
Phant",['svide'],False,nno
"Idiom:
Etter smil kjem","Idiom:
Etter smil kjem dust.
«Du må","dust.
«Du",['tåre'],False,nno
"Idiom:
Falske venner følgjer ikkje","Idiom:
Falske venner følgjer ikkje vanlege reglar for",vanlege,['langt'],False,nno
"Idiom:
Fattigdom og sjukdom kan du ikkje","Idiom:
Fattigdom og sjukdom kan du ikkje snakke deg vekk frå.",snakke,['dølje'],False,nno
"Idiom:
Fattige frendar får lita","Idiom:
Fattige frendar får lita hjelp.
Møte for dei","hjelp.
Møte",['ære'],False,nno
"Idiom:
Fattige og rike er alle i døden","Idiom:
Fattige og rike er alle i døden like.
Lat etter deg","like.
Lat",['like'],False,nno
"Idiom:
For mykje klokskap er","Idiom:
For mykje klokskap er ikkje verdsett i verd",ikkje,['dårskap'],False,nno
"Idiom:
For mykje og for lite skjemmer","Idiom:
For mykje og for lite skjemmer alt - too much and",alt,['alt'],True,nno
"Idiom:
Frå ord til handling vert vegen ofte","Idiom:
Frå ord til handling vert vegen ofte svært lang. Og når",svært,['lang'],False,nno
"Idiom:
Føde vil ha","Idiom:
Føde vil ha en smak av "".",en,['møde'],False,nno
"Idiom:
Galne venner er verre enn","Idiom:
Galne venner er verre enn ormar!
(Om","ormar!
(Om",['uvenner'],False,nno
"Idiom:
Gammal vane er vond å","Idiom:
Gammal vane er vond å vende (endå om",vende,['vende'],True,nno
"Idiom:
Gjord gjerning står ikkje til å","Idiom:
Gjord gjerning står ikkje til å endre — actions spe",endre,['endre'],True,nno
"Idiom:
Godt gammalt er betre enn","Idiom:
Godt gammalt er betre enn nymotens krimsk",nymotens,['nytt'],False,nno
"Idiom:
Godt lag gjer kortare","Idiom:
Godt lag gjer kortare dag.
Lite er alltid","dag.
Lite",['dag'],False,nno
"Idiom:
Godt lag gjer stutt","Idiom:
Godt lag gjer stutt dag. (Aal)
«",dag,['dag'],True,nno
"Idiom:
Godt mot er god","Idiom:
Godt mot er god helse.
motet i","helse.
motet",['verje'],False,nno
"Idiom:
Godt samvit er godt å sove","Idiom:
Godt samvit er godt å sove med.",med,['med'],True,nno
"Idiom:
Godt ver er ikkje å få for","Idiom:
Godt ver er ikkje å få for pengar lenger.
Og du som",pengar,['pengar'],True,nno
"Idiom:
Gull er godt, men mat lyt ein fyrst","Idiom:
Gull er godt, men mat lyt ein fyrst hava, for det har",hava,['have'],False,nno
"Idiom:
Gåve skal ikkje vente","Idiom:
Gåve skal ikkje vente Gåve må nyttast",Gåve,['attergåve'],False,nno
"Idiom:
Hallande lass er lett å","Idiom:
Hallande lass er lett å velta.
Eg skal","velta.
Eg",['velte'],False,nno
"Idiom:
Halv bot er inga","Idiom:
Halv bot er inga bot.",bot,['bot'],True,nno
"Idiom:
Halvgjort verk skal ein ikkje vise","Idiom:
Halvgjort verk skal ein ikkje vise fram når verket er gjort",fram,['fram'],True,nno
"Idiom:
Han er klok, som lærer av annan manns","Idiom:
Han er klok, som lærer av annan manns lyte.
(Det er","lyte.
(Det",['skade'],False,nno
"Idiom:
Han er sjølv vond, som trur at alle er","Idiom:
Han er sjølv vond, som trur at alle er trulause.
har","trulause.
har",['vonde'],False,nno
"Idiom:
Han hjelper to gonger, som hjelper i","Idiom:
Han hjelper to gonger, som hjelper i tredje.",tredje,['nauda'],False,nno
"Idiom:
Han skal grave djupt, som vil byggje","Idiom:
Han skal grave djupt, som vil byggje høgt (Reine",høgt,['høgt'],True,nno
"Idiom:
Han talar ikkje best som taler","Idiom:
Han talar ikkje best som taler mest.
kjekke","mest.
kjekke",['mest'],False,nno
"Idiom:
Har du klave, får du","Idiom:
Har du klave, får du ku har sitt opphav hos",ku,['ku'],True,nno
"Idiom:
Har du sagt A, får du også seie","Idiom:
Har du sagt A, får du også seie B. - Den som har",B,['B'],True,nno
"Idiom:
Heime er kvar mann","Idiom:
Heime er kvar mann herre.
Talemåter","herre.
Talemåter",['herre'],False,nno
"Idiom:
Heimegjort kan og vere","Idiom:
Heimegjort kan og vere ille gjort.
Emne",ille,['velgjort'],False,nno
"Idiom:
Heller fattig med ære enn rik med","Idiom:
Heller fattig med ære enn rik med skam. Det er bedre",skam,['skam'],True,nno
"Idiom:
Herrar og narrar talar","Idiom:
Herrar og narrar talar aldri om seg sjølve.",aldri,['fritt'],False,nno
"Idiom:
Himmelen er blå, om ikkje den blinde ser","Idiom:
Himmelen er blå, om ikkje den blinde ser den. Om ikkje den dø",den,['det'],False,nno
"Idiom:
Hungeren er beste","Idiom:
Hungeren er beste krydder.
Brauti","krydder.
Brauti",['kokken'],False,nno
"Idiom:
I dag raud, i morgon","Idiom:
I dag raud, i morgon daud. I dag glad",daud,['daud'],True,nno
"Idiom:
I mørket er alle kattar","Idiom:
I mørket er alle kattar grå
I mørket er alle","grå
I",['grå'],False,nno
"Idiom:
Inga rose utan","Idiom:
Inga rose utan torn, heter det,",torn,['taggar'],False,nno
"Idiom:
Ingen røyk utan","Idiom:
Ingen røyk utan eld.
Koka kaffi","eld.
Koka",['eld'],False,nno
"Idiom:
Ingen ting er så visst som døden, og ingen ting så uviss som","Idiom:
Ingen ting er så visst som døden, og ingen ting så uviss som dødens time. Men død",dødens,['dødstimen'],False,nno
"Idiom:
Inkje nytt er godt","Idiom:
Inkje nytt er godt nytt.
Torbjørn Eg","nytt.
Torbjørn",['nytt'],False,nno
"Idiom:
Inkje svar er og eit","Idiom:
Inkje svar er og eit svar - det er ein",svar,['svar'],True,nno
"Idiom:
Jorda gøymer og vi","Idiom:
Jorda gøymer og vi gravde den opp og",gravde,['gløymer'],False,nno
"Idiom:
Kjelen ler av gryta, men er svart","Idiom:
Kjelen ler av gryta, men er svart selv.
Veien til","selv.
Veien",['sjølv'],False,nno
"Idiom:
Kjem tid, kjem","Idiom:
Kjem tid, kjem råd.
D'er inkje","råd.
D'er",['råd'],False,nno
"Idiom:
Klenaste hjulet knakar","Idiom:
Klenaste hjulet knakar på torgen.
Mitt",på,['mest'],False,nno
"Idiom:
Kvar er sin eigen","Idiom:
Kvar er sin eigen lykkesmed.",lykkesmed,['lukkesmed'],False,nno
"Idiom:
Kvar fugl syng med sitt","Idiom:
Kvar fugl syng med sitt nebb.
Kor","nebb.
Kor",['nebb'],False,nno
"Idiom:
Lat skreddar brukar lang","Idiom:
Lat skreddar brukar lang nål.
«Du har","nål.
«Du",['tråd'],False,nno
"Idiom:
Like barn leikar","Idiom:
Like barn leikar best (barn)
Like",best,['best'],True,nno
"Idiom:
Lita tue kan velte stort","Idiom:
Lita tue kan velte stort lass.
Brukt om","lass.
Brukt",['lass'],False,nno
"Idiom:
Lukka er ikkje lenge om å snu","Idiom:
Lukka er ikkje lenge om å snu seg i denne verda.",seg,['seg'],True,nno
"Idiom:
Lærdom er lett å","Idiom:
Lærdom er lett å bere, og såleis",bere,['bere'],True,nno
"Idiom:
Mange bekker små gjer ei stor","Idiom:
Mange bekker små gjer ei stor å. (Å er",å,['å'],True,nno
"Idiom:
Mange forbod gjer mange","Idiom:
Mange forbod gjer mange brot, heiter eit",brot,['lovbrot'],False,nno
"Idiom:
Mange kokkar mykje","Idiom:
Mange kokkar mykje søl
Idiom:
","søl
Idiom",['søl'],False,nno
"Idiom:
Med lov skal ein land","Idiom:
Med lov skal ein land byggja og lov skal",byggja,['byggje'],False,nno
"Idiom:
Morgonstund har gull i","Idiom:
Morgonstund har gull i munn.
Morgonstund","munn.
Morgonstund",['munn'],False,nno
"Idiom:
Mot fører mannen over","Idiom:
Mot fører mannen over til å omtale den indre",til,['heia'],False,nno
"Idiom:
Namnet skjemmer ingen, men ein kan sjølv skjemme","Idiom:
Namnet skjemmer ingen, men ein kan sjølv skjemme sitt eige namn med",sitt,['namnet'],False,nno
"Idiom:
Naud lyder inga","Idiom:
Naud lyder inga lov, og ei lov",lov,['lov'],True,nno
"Idiom:
Naud lærer naken kjerring å","Idiom:
Naud lærer naken kjerring å spinne.
Idiom","spinne.
Idiom",['spinne'],False,nno
"Idiom:
Nauda gjer det sure","Idiom:
Nauda gjer det sure salet søtt. (O",salet,['søtt'],False,nno
"Idiom:
Når det går som best, skal ein akte seg","Idiom:
Når det går som best, skal ein akte seg mest. Norsk ordtak",mest,['mest'],True,nno
"Idiom:
Når det regnar på presten, så dryp det på","Idiom:
Når det regnar på presten, så dryp det på klokkaren.
Norsk ord","klokkaren.
Norsk",['klokkaren'],False,nno
"Idiom:
Når katten er borte dansar musene på","Idiom:
Når katten er borte dansar musene på bordet.
= Tron","bordet.
",['bordet'],False,nno
"Idiom:
Når leiken er best, skal ein halde","Idiom:
Når leiken er best, skal ein halde opp! Når ein lærer",opp,['opp'],True,nno
"Idiom:
Når lukka er god, går allting","Idiom:
Når lukka er god, går allting godt (lett å misforstå",godt,['godt'],True,nno
"Idiom:
Når våren kjem, er vinteren","Idiom:
Når våren kjem, er vinteren gløymt. U",gløymt,['gløymd'],False,nno
"Idiom:
Når ølet går inn, går vitet","Idiom:
Når ølet går inn, går vitet ut. Norsk (tale og",ut,['ut'],True,nno
"Idiom:
Om sommaren er det hus i kvar","Idiom:
Om sommaren er det hus i kvar buske - Det v",buske,['busk'],False,nno
"Idiom:
Pengelaus mann går trygt mellom","Idiom:
Pengelaus mann går trygt mellom tjuver; klok mann",tjuver,['tjuvar'],False,nno
"Idiom:
Retten er for alle den","Idiom:
Retten er for alle den som har lyst på og",som,['same'],False,nno
"Idiom:
Rikdom gjer friaren","Idiom:
Rikdom gjer friaren fager.
Lite og","fager.
Lite",['fager'],False,nno
"Idiom:
Ros ikkje fisken før han ligg på","Idiom:
Ros ikkje fisken før han ligg på fatet. (Målf.",fatet,['disken'],False,nno
"Idiom:
Røynsla er ein dyr","Idiom:
Røynsla er ein dyr læremeister.
Far","læremeister.
Far",['læremeister'],False,nno
"Idiom:
Sanninga kan vere vond å","Idiom:
Sanninga kan vere vond å sveige – spesielt om",sveige,['høyre'],False,nno
"Idiom:
Set ikkje ut til i morgon det du kan gjere i","Idiom:
Set ikkje ut til i morgon det du kan gjere i dag.
Set ikkje ut","dag.
Set",['dag'],False,nno
"Idiom:
Sinne gjer vonde","Idiom:
Sinne gjer vonde tankar, det er vis",tankar,['minne'],False,nno
"Idiom:
Siste svaret er best å","Idiom:
Siste svaret er best å bruke i dette tilfellet.
E",bruke,['minnast'],False,nno
"Idiom:
Sjølvvis vert aldri","Idiom:
Sjølvvis vert aldri sjølvnøgd.
Den","sjølvnøgd.
Den",['vis'],False,nno
"Idiom:
Skogen har mange","Idiom:
Skogen har mange øyer.
Niels","øyer.
Niels",['auge'],False,nno
"Idiom:
Skogen veks mens folket","Idiom:
Skogen veks mens folket søv.
Von og","søv.
Von",['søv'],False,nno
"Idiom:
Smular er også","Idiom:
Smular er også brød.
Fekk du","brød.
Fekk",['brød'],False,nno
"Idiom:
Små barn og galne folk seier","Idiom:
Små barn og galne folk seier sanninga.",sanninga,['sanninga'],True,nno
"Idiom:
Små bitar er også","Idiom:
Små bitar er også bra. Ein bit om gong",bra,['mat'],False,nno
"Idiom:
Små båtar smetter seg fram der store skip står","Idiom:
Små båtar smetter seg fram der store skip står fast. Dei går inn",fast,['fast'],True,nno
"Idiom:
Små gryter har og","Idiom:
Små gryter har og øyre.
Ei god","øyre.
Ei",['øyro'],False,nno
"Idiom:
Små sorger taler, men dei store","Idiom:
Små sorger taler, men dei store teier.
Kvar kjem","teier.
Kvar",['teier'],False,nno
"Idiom:
Snøen som fell i mai blir ikkje lenge","Idiom:
Snøen som fell i mai blir ikkje lenge liggjande.
Det var","liggjande.
Det",['liggjande'],False,nno
"Idiom:
Som du kokar, lyt du","Idiom:
Som du kokar, lyt du eta soppa.",eta,['ete'],False,nno
"Idiom:
Som ein kokar får ein","Idiom:
Som ein kokar får ein eta"".
Me hev","eta"".
Me",['ete'],False,nno
"Idiom:
Som ein reider, skal ein","Idiom:
Som ein reider, skal ein liggja.
Ein skal","liggja.
Ein",['liggje'],False,nno
"Idiom:
Som ein skilst med folk, finn ein dei","Idiom:
Som ein skilst med folk, finn ein dei att.
Ein ser alltid","att.
Ein",['att'],False,nno
"Idiom:
Spe og spott gjer ingen mann","Idiom:
Spe og spott gjer ingen mann godt.
Lite men godt","godt.
Lite",['godt'],False,nno
"Idiom:
Spenner ein bogen for hardt, vil han","Idiom:
Spenner ein bogen for hardt, vil han brotna. (Å",brotna,['breste'],False,nno
"Idiom:
Stor fugl treng stort","Idiom:
Stor fugl treng stort nebb, og stor",nebb,['reir'],False,nno
"Idiom:
Stor naud gjer korte","Idiom:
Stor naud gjer korte bøner. Det er",bøner,['bøner'],True,nno
"Idiom:
Store ord fyller ingen","Idiom:
Store ord fyller ingen sekk
oversett","sekk
oversett",['sekk'],False,nno
"Idiom:
Store ord og feitt flesk sit ikkje fast i","Idiom:
Store ord og feitt flesk sit ikkje fast i halsen.
Lagt til: 23/05","halsen.
Lagt",['halsen'],False,nno
"Idiom:
Store skip krev djupe","Idiom:
Store skip krev djupe hamnar.
Det er den","hamnar.
Det",['sund'],False,nno
"Idiom:
Store tre vil seint vere","Idiom:
Store tre vil seint vere skog.
Veret kunne også","skog.
Veret",['vaksne'],False,nno
"Idiom:
Størst er ikkje alltid det","Idiom:
Størst er ikkje alltid det beste. Av og til lø",beste,['beste'],True,nno
"Idiom:
Så lenge det er liv, er det","Idiom:
Så lenge det er liv, er det håp.
(Joach","håp.
(Joach",['håp'],False,nno
"Idiom:
Sølv i pungen gjev mat i","Idiom:
Sølv i pungen gjev mat i munnen.",munnen,['munnen'],True,nno
"Idiom:
Søvnen er ein stor tjuv, han stel halve","Idiom:
Søvnen er ein stor tjuv, han stel halve tida.
Folk flest har","tida.
Folk",['tida'],False,nno
"Idiom:
Ta tyngste taket først og beste biten","Idiom:
Ta tyngste taket først og beste biten etterpå, sa kjerring",etterpå,['sist'],False,nno
"Idiom:
Tanken er ikkje god å","Idiom:
Tanken er ikkje god å gjera til lags",gjera,['tøyme'],False,nno
"Idiom:
Tap og vinn med same","Idiom:
Tap og vinn med same sinn:
taper ein","sinn:
taper",['sinn'],False,nno
"Idiom:
Tidleg lært vert seint","Idiom:
Tidleg lært vert seint gløymt. Det",gløymt,['gløymt'],True,nno
"Idiom:
Til lausare grunn, til lettare å","Idiom:
Til lausare grunn, til lettare å byggje.
«Nok","byggje.
«Nok",['grave'],False,nno
"Idiom:
To fuglar ber betre til reirs enn","Idiom:
To fuglar ber betre til reirs enn ein. - Godtfolk",ein,['éin'],False,nno
"Idiom:
To hender kan snart verte","Idiom:
To hender kan snart verte til to munner, og",til,['fulle'],False,nno
"Idiom:
Tomme tønner ramlar","Idiom:
Tomme tønner ramlar mest, seier eit gam",mest,['mest'],True,nno
"Idiom:
Tomt hus treng ingen","Idiom:
Tomt hus treng ingen lås.",lås,['lås'],True,nno
"Idiom:
Ugjord gjerning får inga","Idiom:
Ugjord gjerning får inga ros.
Ingen veit kvar har","ros.
Ingen",['lønn'],False,nno
"Idiom:
Ulike strenger gjev beste","Idiom:
Ulike strenger gjev beste klangen: Dialog",klangen,['klangen'],True,nno
"Idiom:
Ungdommen gjer mangt, som alderdommen","Idiom:
Ungdommen gjer mangt, som alderdommen angrer.
Ho veit råd","angrer.
Ho",['angrar'],False,nno
"Idiom:
Utan fiende blir det ingen","Idiom:
Utan fiende blir det ingen krig.
Fienden har","krig.
Fienden",['strid'],False,nno
"Idiom:
Utan mat og drikke, duger helten","Idiom:
Utan mat og drikke, duger helten ikkje. Vi snakkar",ikkje,['ikkje'],True,nno
"Idiom:
Utan møde inga","Idiom:
Utan møde inga møde! Det var eit",møde,['føde'],False,nno
"Idiom:
Var alle rike, så ville ingen ro","Idiom:
Var alle rike, så ville ingen ro fiske, eller gjete",fiske,['båten'],False,nno
"Idiom:
Varsemd er mor åt","Idiom:
Varsemd er mor åt vitet, likeså er",vitet,['visdomen'],False,nno
"Idiom:
Vatnet er sterkaste drikken: det driv både kvern og","Idiom:
Vatnet er sterkaste drikken: det driv både kvern og sag og slipar båt",sag,['sag'],True,nno
"Idiom:
Vatnet veit kva veg det skal","Idiom:
Vatnet veit kva veg det skal gå.
/, l","gå.
",['gå'],False,nno
"Idiom:
Vegen til Helvete er brulagd med","Idiom:
Vegen til Helvete er brulagd med gode intensjonar.
Titt",gode,['pengar'],False,nno
"Idiom:
Vel begynt er halvt","Idiom:
Vel begynt er halvt fullendt. Der er",fullendt,['gjort'],False,nno
"Idiom:
Vene eple kan og vere","Idiom:
Vene eple kan og vere skjemt.
Stilt","skjemt.
Stilt",['sure'],False,nno
"Idiom:
Venleik utan vit er lite","Idiom:
Venleik utan vit er lite verdt; det er betre",verdt,['verdt'],True,nno
"Idiom:
Vi har alle sett vogga, men ikkje","Idiom:
Vi har alle sett vogga, men ikkje alle har sett den frå",alle,['grava'],False,nno
"Idiom:
Vi veit kva vi har, men ikkje kva vi","Idiom:
Vi veit kva vi har, men ikkje kva vi får\!",får,['får'],True,nno
"Idiom:
Visdom er ikkje","Idiom:
Visdom er ikkje for dei unge, for dei",for,['arvegods'],False,nno
"Idiom:
Vonde gjerningar hatar","Idiom:
Vonde gjerningar hatar dei som gjer godt, men",dei,['lyset'],False,nno
"Idiom:
Vonde ord gjer vondt folk","Idiom:
Vonde ord gjer vondt folk.
Skrinet åt han","
Skrinet",['verre'],False,nno
"Idiom:
Vonde tankar skal ein møte på","Idiom:
Vonde tankar skal ein møte på dørstokken.",dørstokken,['dørstokken'],True,nno
"Idiom:
Vonde varer er seine å","Idiom:
Vonde varer er seine å selje.
Nye varer","selje.
Nye",['selje'],False,nno
"Idiom:
Vondt heiter godt når verre kjem","Idiom:
Vondt heiter godt når verre kjem. (H. Werg",,['etter'],False,nno
"Idiom:
Vågande vinn, og vågande","Idiom:
Vågande vinn, og vågande taper.
NORSK BOK","taper.
NORSK",['taper'],False,nno
"Idiom:
Å halde opp i rett tid er ein god","Idiom:
Å halde opp i rett tid er ein god eigenskap. Men dette",eigenskap,['kunst'],False,nno
"Idiom:
Å prøve kostar ingen","Idiom:
Å prøve kostar ingen ting:
Språket","ting:
Språket",['ting'],False,nno
"Idiom:
Ære den som ærast","Idiom:
Ære den som ærast bør. - Me yn",bør,['bør'],True,nno
"Idiom:
Ærlegdom varer","Idiom:
Ærlegdom varer lengst, seier me i",lengst,['lengst'],True,nno
"Idiom:
Éin drope gjer glaset for","Idiom:
Éin drope gjer glaset for fullt. Det er håp",fullt,['fullt'],True,nno
"Idiom:
Aldri så galt at det ikke er godt for","Idiom:
Aldri så galt at det ikke er godt for noe».
Det er ikke","noe».
Det",['noe'],False,nob
"Idiom:
Alle bekker renner ut i","Idiom:
Alle bekker renner ut i havet til sjuende og",havet,['havet'],True,nob
"Idiom:
Alle gode ting er","Idiom:
Alle gode ting er tre er i ferd med",tre,['tre'],True,nob
"Idiom:
Alle har et søskenbarn på","Idiom:
Alle har et søskenbarn på Gjøvik! — et idi",Gjøvik,['Gjøvik'],True,nob
"Idiom:
Alle har sitt kors å","Idiom:
Alle har sitt kors å bære, men jeg bærer",bære,['bære'],True,nob
"Idiom:
Alle mine drømmer er falt i","Idiom:
Alle mine drømmer er falt i grus.
Alle mine drømmer er","grus.
Alle",['grus'],False,nob
"Idiom:
Alle veier fører til","Idiom:
Alle veier fører til Rom, står det i",Rom,['Rom'],True,nob
"Idiom:
Alt er klappet og","Idiom:
Alt er klappet og klart for KappA",klart,['klart'],True,nob
"Idiom:
Alt går sin vante","Idiom:
Alt går sin vante gang her i Beir",gang,['gang'],True,nob
