prompt,generated_text,language
Men så banket jomfru Hansen,"Men så banket jomfru Hansen på døren og sa at det var middag. Og da var det ikke annet å gjøre enn å gå til bords. Men da de hadde satt seg til bords, sa jomfru Hansen: - Nå, hva synes dere om den nye hushjelpen? - Hun er flink, svarte fru Hansen. - Hun er flink, sa jomfru Hansen. - Hun er flink, sa fru Hansen. - Hun er flink, sa jomfru Hansen. - Hun er flink, sa fru Hansen. - Hun er flink, sa jomfru Hansen. - Hun er flink, sa fru Hansen. - Hun er flink, sa jomfru Hansen. - Hun er flink, sa fru Hansen. - Hun er flink, sa jomfru Hansen. - Hun er flink, sa fru Hansen. - Hun er flink, sa jomfru Hansen. - Hun er flink, sa fru Hansen. - Hun er flink, sa jomfru Hansen. - Hun er flink, sa fru Hansen. - Hun er flink, sa jomfru",nob
Det synspunkt at miljøskifte og,"Det synspunkt at miljøskifte og nye impulser er av det gode for barn og ungdom, er ikke ukjent. Det er en utbredt oppfatning at det er sunt for barn å skifte miljø og komme bort fra det vante og trygge. Det er en oppfatning som har vært særlig utbredt i de kretser som har vært opptatt av å få barn og ungdom bort fra bymiljø og inn i landlige omgivelser. Det er en oppfatning som har vært særlig utbredt i de kretser som har vært opptatt av å få barn og ungdom bort fra bymiljø og inn i landlige omgivelser. Det er en oppfatning som har vært særlig utbredt i de kretser som har vært opptatt av å få barn og ungdom bort fra bymiljø og inn i landlige omgivelser. Det er en oppfatning som har vært særlig utbredt i de kretser som har vært opptatt av å få barn og ungdom bort fra bymiljø og inn i landlige omgivelser. Det er en oppfatning som har vært særlig utbredt i de kretser som har vært opptatt av å få barn og ungdom",nob
Nei sa Beatrice Bare gå,"Nei sa Beatrice Bare gå og legg deg du, så skal jeg ta meg av det her. Jeg har vært ute en vinternatt før, og jeg skal nok greie å få det til å brenne. Jeg har jo fyrstikker. Hun tok en eske opp av lom men og tente på en fyrstikk. Men så sloknet den og hun måtte tenne en ny. Og så sloknet den også. Hun ble stående og se på fyrstikkene og på de tørre kvistene og så sa hun: Jeg kan ikke få det til å brenne. Jeg har aldri gjort det før. Jeg har aldri gjort opp varme. Jeg har aldri vært ute en vinternatt før. Hun så på ham med et blikk som var fullt av angst og forvirring. Han tok fyrstikkesken fra henne og tente på en ny. Så tok han en kvist og la den på den tørre veden og så en til og enda en og så en til. Og så var det som om han hadde gjort det tusen ganger før. Han la på",nob
For 2 av elevene har,"For 2 av elevene har vi også fått til en avtale med en lokal bedrift om utplassering i bedrift i 2 uker i løpet av skoleåret. Dette er en fin mulighet for elevene til å få et innblikk i hvordan det er å jobbe i en bedrift, og kanskje få en fot innenfor i en bedrift de ønsker å jobbe i senere. Vi har også fått til en avtale med en lokal bedrift om utplassering i bedrift i 2 uker i løpet av skoleåret. Dette er en fin mulighet for elevene til å få et innblikk i hvordan det er å jobbe i en bedrift, og kanskje få en fot innenfor i en bedrift de ønsker å jobbe i senere. Vi har også fått til en avtale med en lokal bedrift om utplassering i bedrift i 2 uker i løpet av skoleåret. Dette er en fin mulighet for elevene til å få et innblikk i hvordan det er å jobbe i en bedrift, og kanskje få en fot innenfor i en bedrift de ønsker å jobbe i senere.",nob
Utover høsten 1987 vil det,"Utover høsten 1987 vil det bli arrangert en rekke kurs i regi av AOF-foreningen for Helge land. Kursene er åpne for alle interesserte, og det er ennå ikke for sent å melde seg på. Det er AOF-foreningen for Helgeland som står som arran gør av kursene, og de vil bli holdt på forskjellige steder på Helgeland. Kursene er åpne for alle interesserte, og det er ennå ikke for sent å melde seg på. Kursene er åpne for alle interes serte, og det er ennå ikke for sent å melde seg på. Kursene er åpne for alle interesserte, og det er ennå ikke for sent å melde seg på. Kursene er åpne for alle interes serte, og det er ennå ikke for sent å melde seg på. Kursene er åpne for alle interesserte, og det er ennå ikke for sent å melde seg på. Kursene er åpne for alle interes serte, og det er ennå ikke for sent å melde seg på. Kursene er åpne for alle interesserte, og det er ennå ikke for sent å melde seg på. Kursene",nob
Personell og organisering av sekretariatet,"Personell og organisering av sekretariatet for Markedsrådet og Forbrukertvistutvalget - Forbrukertilsynet
Forbrukertilsynet/Artikler/Uncategorized/Personell og organisering av sekretariatet for Markedsrådet og Forbrukertvistutvalget
Personell og organisering av sekretariatet for Markedsrådet og Forbrukertvistutvalget
02.07.2004 — FO 2004-1184-2 BJAA/OVI
Forbrukerombudet viser til departementets brev av 28. juni 2004 vedrørende ovennevnte.
Forbrukerombudet har i dag en bemanning på totalt 23 årsverk. Av disse er det to årsverk som er knyttet til arbeidet med markedsføring av alternativ behandling og to årsverk som er knyttet til arbeidet med markedsføring av skolemedisin. I tillegg er det to årsverk som er knyttet til arbeidet med markedsføring av finansielle tjenester og ett årsverk som er knyttet til arbeidet med markedsføring av kreditt. Disse årsverkene er ikke knyttet til arbeidet med markedsføring av alternativ behandling og skolemedisin. Det er således 19 årsverk som er knyttet til arbeidet med markedsføring av alternativ",nob
De nevnte artiklene i FN,"De nevnte artiklene i FN-rapporten er skrevet av forskere fra hele verden, og er basert på forskning som er publisert i vitenskapelige tidsskrifter. I tillegg har forskerne gått gjennom over 3000 vitenskapelige artikler som ikke er publisert i tidsskrifter. De har også gått gjennom over 1000 rapporter fra ulike FN-organer og andre internasjonale organisasjoner. I tillegg har de gått gjennom over 1000 rapporter fra ulike FN-organer og andre internasjonale organisasjoner. I tillegg har de gått gjennom over 1000 rapporter fra ulike FN-organer og andre internasjonale organisasjoner. I tillegg har de gått gjennom over 1000 rapporter fra ulike FN-organer og andre internasjonale organisasjoner. I tillegg har de gått gjennom over 1000 rapporter fra ulike FN-organer og andre internasjonale organisasjoner. I tillegg har de gått gjennom over 1000 rapporter fra ulike FN-organer og andre internasjonale organisasjoner. I tillegg har de gått gjennom over 1000 rapporter fra ulike FN-organer og andre internasjonale organisasjoner. I tillegg har de gått gjennom over 1000 rapporter fra ulike FN-organer og andre internasjonale organisasjon",nob
Bør minimum være 10 av,"Bør minimum være 10 av hver, men det er ikke noe i veien for å ha flere av samme type. Det er ikke noe i veien for å ha flere av samme type, men det er ikke noe krav om det. Det er ikke noe i veien for å ha flere av samme type, men det er ikke noe krav om det. Det er ikke noe i veien for å ha flere av samme type, men det er ikke noe krav om det. Det er ikke noe i veien for å ha flere av samme type, men det er ikke noe krav om det. Det er ikke noe i veien for å ha flere av samme type, men det er ikke noe krav om det. Det er ikke noe i veien for å ha flere av samme type, men det er ikke noe krav om det. Det er ikke noe i veien for å ha flere av samme type, men det er ikke noe krav om det. Det er ikke noe i veien for å ha flere av samme type, men det er ikke noe krav om det. Det er ikke noe i veien for",nob
Artikkel 3 tar opp Kommisjonens,Artikkel 3 tar opp Kommisjonens rolle i å sikre at medlemslandene overholder sine forpliktelser etter konvensjonen. Artikkel 4 omhandler Kommisjonens rolle i å fremme konvensjonens formål og å bidra til å styrke samarbeidet mellom medlemslandene. Artikkel 5 omhandler Kommisjonens rolle i å fremme samarbeid med tredjeland og internasjonale organisasjoner. Artikkel 6 omhandler Kommisjonens rolle i å fremme samarbeid med ikke-statlige organisasjoner. Artikkel 7 omhandler Kommisjonens rolle i å fremme samarbeid med akademiske institusjoner. Artikkel 8 omhandler Kommisjonens rolle i å fremme samarbeid med andre relevante internasjonale organisasjoner. Artikkel 9 omhandler Kommisjonens rolle i å fremme samarbeid med andre relevante internasjonale organisasjoner. Artikkel 10 omhandler Kommisjonens rolle i å fremme samarbeid med andre relevante internasjonale organisasjoner. Artikkel 11 omhandler Kommisjonens rolle i å fremme samarbeid med andre relevante internasjonale organisasjoner. Artikkel 12 omhandler Kommisjonens rolle i å fremme samarbeid med andre relevante internasjonale organisasjoner. Artikkel 13 omhandler Kommisjonens rolle i å fremme samarbeid med andre relevante,nob
Din skrønemaker sa en av,"Din skrønemaker sa en av de andre til ham. Du har vel ikke vært i nærheten av en kvinne på mange år? Nei, svarte han og så på de andre med et blikk som om han ikke forsto hva de snakket om. Men det var ikke sant. Han hadde vært i nærheten av en kvinne. Han hadde vært i nærheten av en kvinne som hadde vært i nærheten av ham. Han hadde vært i nærheten av en kvinne som hadde vært i nærheten av ham. Han hadde vært i nærheten av en kvinne som hadde vært i nærheten av ham. Han hadde vært i nærheten av en kvinne som hadde vært i nærheten av ham. Han hadde vært i nærheten av en kvinne som hadde vært i nærheten av ham. Han hadde vært i nærheten av en kvinne som hadde vært i nærheten av ham. Han hadde vært i nærheten av en kvinne som hadde vært i nærheten av ham. Han hadde vært i nærheten av en kvinne som hadde vært i nærheten av ham. Han hadde vært i nærheten av en kvinne som hadde vært i nærheten av ham. Han hadde vært i nærheten av en kvinne som hadde vært",nob
Å tenke negative tanker er,Å tenke negative tanker er ikke det samme som å være negativ. Det er en forskjell på å tenke negative tanker og å være negativ. Det er en forskjell på å tenke negative tanker og å være negativ. Det er en forskjell på å tenke negative tanker og å være negativ. Det er en forskjell på å tenke negative tanker og å være negativ. Det er en forskjell på å tenke negative tanker og å være negativ. Det er en forskjell på å tenke negative tanker og å være negativ. Det er en forskjell på å tenke negative tanker og å være negativ. Det er en forskjell på å tenke negative tanker og å være negativ. Det er en forskjell på å tenke negative tanker og å være negativ. Det er en forskjell på å tenke negative tanker og å være negativ. Det er en forskjell på å tenke negative tanker og å være negativ. Det er en forskjell på å tenke negative tanker og å være negativ. Det er en forskjell på å tenke negative tanker og å være negativ. Det er en forskjell på å tenke negative tanker og,nob
Etter talen ble sunget Min,"Etter talen ble sunget Min sjel, min sjel, lov Herren». Det ble lagt ned krans fra avdødes hustru ved pastor Berg, fra barn og svigerbarn ved avdødes sønn, fra barnebarn ved pastor Berg, fra søsken ved pastor Berg, fra nieser og nevøer ved pastor Berg, fra naboer ved pastor Berg, fra venner ved pastor Berg, fra Metodistkirken ved pastor Berg, fra Metodistkirkens søndagsskole ved pastor Berg, fra Metodistkirkens ungdomsforening ved pastor Berg, fra Metodistkirkens sangkor ved pastor Berg, fra Metodistkirkens musikkforening ved pastor Berg, fra Metodistkirkens kvinneforening ved pastor Berg, fra Metodistkirkens misjonsforening ved pastor Berg, fra Metodistkirkens ungdomsforening ved pastor Berg, fra Metodistkirkens sangkor ved pastor Berg",nob
Lovendringen vil føre til at,"Lovendringen vil føre til at det blir lettere å få erstatning for skader som skyldes vold, seksuelle overgrep og andre alvorlige straffbare handlinger. I dag er det et krav om at det må foreligge klar sannsynlighetsovervekt for at den som krever erstatning har vært utsatt for en slik handling. Dette kravet blir nå endret til et krav om sannsynlighetsovervekt. Det vil si at det må være mer sannsynlig at den som krever erstatning har vært utsatt for en handling som omfattes av loven, enn at vedkommende ikke har det. I tillegg vil det bli lettere å få erstatning for personskader som skyldes voldshandlinger i utlandet.
Det er også vedtatt en ny bestemmelse i voldsoffererstatningsloven som gir hjemmel for å fastsette at det ikke skal betales erstatning for personskade dersom den skadelidte eller erstatningssøkeren har eller burde ha tegnet en alminnelig tilgjengelig forsikring som dekker skaden. Dette vil kunne gjelde for eksempel reiseforsikring eller ulykkesforsikring.",nob
En regjeringskilde i Mexico bekrefter,"En regjeringskilde i Mexico bekrefter at det er funnet levninger etter et menneske i ruinene av en bygning som raste sammen i jordskjelvet i september i fjor.
– Det er funnet levninger etter et menneske i ruinene av en bygning som raste sammen i jordskjelvet i september i fjor, sier en regjeringskilde til nyhetsbyrået AFP.
Det er ikke kjent om levningene tilhører en av de savnede etter jordskjelvet som rammet Mexico i september i fjor. Over 200 mennesker er fortsatt savnet etter skjelvet, som hadde en styrke på 7,1. (©NTB) (©NTB) (©NTB) (©NTB) (©NTB) (©NTB) (©NTB) (©NTB) (©NTB) (©NTB) (©NTB) (©NTB) (©NTB) (©NTB) (©NTB) (©NTB) (©NTB) (©NTB) (©NTB) (©NTB) (©NTB) (©NTB) (©NTB) (©N",nob
Like før klokka 02 00,"Like før klokka 02 00 natt til søndag fikk politiet melding om at en mann hadde blitt slått ned i Storgata i Lillestrøm. Mannen ble kjørt til Ahus med kuttskader i ansiktet. Politiet har pågrepet en mann i 20-årene fra Skedsmo som er mistenkt for å ha slått ned mannen. Politiet har opprettet sak på forholdet. Det er ikke kjent om det var noen relasjon mellom de to mennene. – Det er ikke snakk om alvorlige skader, men det er klart at det er ubehagelig å bli slått ned, sier operasjonsleder Terje Marstad i Øst politidistrikt. Politiet har også fått melding om en annen voldshendelse i Lillestrøm natt til søndag. – Klokka 01.30 fikk vi melding om at en mann hadde blitt slått ned i Storgata. Han ble kjørt til Ahus med kuttskader i ansiktet. Politiet har pågrepet en mann i 20-årene fra Skedsmo som er mistenkt for å ha slått ned mannen. Politiet har opprettet sak på forholdet. Det er ikke kjent om det var noen relasjon mellom de to menn",nob
Har man ikke alt man,"Har man ikke alt man trenger for å lage en god kopp kaffe? - Covin.no
Hjem Oljer Har man ikke alt man trenger for å lage en god kopp kaffe?
Redaksjonen 15. mai 2022 Oljer
Det er mange som liker å lage seg en god kopp kaffe om morgenen, og det er ikke så rart. Det er en god start på dagen, og det er noe som gjør at man føler seg litt mer våken og klar for å ta fatt på dagen. Men det er ikke alltid man har alt man trenger for å lage en god kopp kaffe, og det er noe som kan være litt frustrerende. Det er nemlig ikke alltid man har lyst til å gå ut og kjøpe noe man allerede har, og det er ikke alltid man har lyst til å bruke penger på noe man allerede har.
Det er mange som liker å lage seg en god kopp kaffe om morgenen, og det er ikke så rart. Det er en god start på dagen, og det er noe som gjør at man føler seg litt mer våken og klar for å ta",nob
Det har ikke vært noe,"Det har ikke vært noe problem å få tak i folk til å jobbe på den nye restauranten i Storgata i Lillestrøm. – Vi har fått inn over 100 søknader, og det er veldig mange flinke folk som har søkt. Det er veldig gøy, sier daglig leder i den nye restauranten i Storgata i Lillestrøm, Kent Koberg til Romerikes Blad. Han forteller at de har fått inn søknader fra folk i alle aldre, og at det er mange som har søkt flere ganger. – Det er veldig mange som har søkt flere ganger, og det er veldig gøy. Det er mange som har lyst til å jobbe her, og det er veldig mange flinke folk som har søkt, sier Koberg.
Restauranten skal åpne i Storgata i Lillestrøm i løpet av høsten, og Koberg forteller at de har fått inn mange søknader fra folk som ønsker å jobbe i restauranten. – Vi har fått inn over 100 søknader, og det er veldig mange flinke folk som har søkt. Det er veldig gøy, sier Koberg.",nob
Formannskapet var vel å merke,"Formannskapet var vel å merke ikke enstemmig. SVs gruppeleder Pål Julius Skogholt stemte mot å gi dispensasjon fra arealplanen. Han mener det er viktig å holde fast på at det ikke skal bygges boliger i dette området.
– Det er viktig å holde fast på at det ikke skal bygges boliger i dette området. Det er et viktig område for reindrifta, og det er viktig å holde fast på at det ikke skal bygges boliger i dette området, sier Skogholt.
Han mener det er viktig å holde fast på at det ikke skal bygges boliger i dette området.
– Det er et viktig område for reindrifta, og det er viktig å holde fast på at det ikke skal bygges boliger i dette området, sier Skogholt.
Han mener det er viktig å holde fast på at det ikke skal bygges boliger i dette området.
– Det er et viktig område for reindrifta, og det er viktig å holde fast på at det ikke skal bygges boliger i dette området, sier Skogholt.
Han mener det er viktig å holde fast på at det ikke skal bygges boliger i dette området.
– Det er et",nob
Mer bruk av biodrivstoff kan,"Mer bruk av biodrivstoff kan gi økte utslipp - Tu.no
TU
Digi.no
Inside Telecom
Diskusjon
Veier24
TU Jobb
Video
Maritim
Energi
Elbil
Bygg
INNHOLDLEDIGE JOBBERKONFERANSERBestill Ekstra
SØK
LOGG INN
KLIMA
Mer bruk av biodrivstoff kan gi økte utslipp
Biodrivstoff kan gi økte utslipp, viser ny rapport. Illustrasjonsfoto: Colourbox.com
NTB
Ole Petter PedersenRedaktør
17. juni 2019 - 07:30
FacebookTwitterLinkedin
Mer bruk av biodrivstoff kan gi økte utslipp, viser en ny rapport fra Miljødirektoratet.
– Det er viktig å få fram at det er stor usikkerhet knyttet til disse beregningene, sier Ellen Hambro, direktør for Miljødirektoratet i en pressemelding.
Rapporten viser at bruk av biodrivstoff i Norge kan gi økte globale klimagassutslipp, selv om utslippene går ned i Norge.
– Det er viktig å få fram at det er stor usikkerhet knyttet til disse beregning",nob
Hva skjer med jentefotballen i,"Hva skjer med jentefotballen i Norge? - Fotballnerd.no
Hjem Norsk Breddefotball Hva skjer med jentefotballen i Norge?
Hva skjer med jentefotballen i Norge?
Dette er et spørsmål som mange stiller seg i disse dager. Det er mange som har meninger om hva som er årsaken til at det er så få jenter som spiller fotball i Norge. Det er mange som mener at det er for lite fokus på jentefotballen i Norge. Det er mange som mener at det er for lite fokus på jentefotballen i Norge. Det er mange som mener at det er for lite fokus på jentefotballen i Norge. Det er mange som mener at det er for lite fokus på jentefotballen i Norge. Det er mange som mener at det er for lite fokus på jentefotballen i Norge. Det er mange som mener at det er for lite fokus på jentefotballen i Norge. Det er mange som mener at det er for lite fokus på jentefotballen i Norge. Det er mange som mener at det er for lite fokus på jentefotballen i Norge. Det",nob
Selv om vi har mistet,"Selv om vi har mistet en del av våre beste spillere, har vi fått inn noen nye som vi tror kan gjøre en god jobb for oss. Vi har fått inn en ny trener som vi tror kan gjøre en god jobb for oss. Vi har fått inn en ny trener som vi tror kan gjøre en god jobb for oss. Vi har fått inn en ny trener som vi tror kan gjøre en god jobb for oss. Vi har fått inn en ny trener som vi tror kan gjøre en god jobb for oss. Vi har fått inn en ny trener som vi tror kan gjøre en god jobb for oss. Vi har fått inn en ny trener som vi tror kan gjøre en god jobb for oss. Vi har fått inn en ny trener som vi tror kan gjøre en god jobb for oss. Vi har fått inn en ny trener som vi tror kan gjøre en god jobb for oss. Vi har fått inn en ny trener som vi tror kan gjøre en god jobb for oss. Vi har fått inn en ny trener som vi tror kan gjøre en god jobb for oss. Vi har fått inn en ny trener",nob
Som omtalt tidligere denne uken,"Som omtalt tidligere denne uken har det vært en del støy rundt den nye gang- og sykkelveien som er under bygging langs fylkesvei 420 mellom Krøgenes og Longum. Det er Nye Veier som bygger veien, men det er Agder fylkeskommune som skal drifte den når den er ferdig. Det er også fylkeskommunen som har ansvaret for å bygge gang- og sykkelveien. Det er Agder OPS Vegselskap som har ansvaret for drift og vedlikehold av veien i dag, og det er de som har fått oppdraget med å bygge den nye gang- og sykkelveien. Agder OPS Vegselskap er et datterselskap av det tyske selskapet Hochtief Infra, som igjen er eid av det tyske selskapet Hochtief AG. Det er Hochtief Infra som har fått oppdraget med å bygge den nye gang- og sykkelveien. Det er også Hochtief Infra som har fått oppdraget med å drifte og vedlikeholde veien når den er ferdig bygget. Det er Agder fylkeskommune som har ansvaret for å bygge gang- og sykkel",nob
Bare i Spania som står,"Bare i Spania som står for tur til å bli rammet av en ny hetebølge med temperaturer opp mot 40 grader i helgen. I tillegg er det varslet kraftig vind i deler av landet. I Madrid er det ventet at temperaturen vil stige til 38 grader lørdag, mens det i Barcelona er ventet at gradestokken vil vise 40 grader søndag. I tillegg er det varslet kraftig vind i deler av landet. I Madrid er det ventet at temperaturen vil stige til 38 grader lørdag, mens det i Barcelona er ventet at gradestokken vil vise 40 grader søndag. I tillegg er det varslet kraftig vind i deler av landet. I Madrid er det ventet at temperaturen vil stige til 38 grader lørdag, mens det i Barcelona er ventet at gradestokken vil vise 40 grader søndag. I tillegg er det varslet kraftig vind i deler av landet. I Madrid er det ventet at temperaturen vil stige til 38 grader lørdag, mens det i Barcelona er ventet at gradestokken vil vise 40 grader søndag. I tillegg er det varslet kraftig vind i deler av landet. I Madrid er det ventet at temperaturen",nob
Og i et kort flyktig,"Og i et kort flyktig øyeblikk, så jeg for meg at jeg var en av de som hadde vært med på å bygge opp landet etter krigen. Jeg så for meg at jeg var en av de som hadde vært med på å bygge opp landet etter krigen. Jeg så for meg at jeg var en av de som hadde vært med på å bygge opp landet etter krigen. Jeg så for meg at jeg var en av de som hadde vært med på å bygge opp landet etter krigen. Jeg så for meg at jeg var en av de som hadde vært med på å bygge opp landet etter krigen. Jeg så for meg at jeg var en av de som hadde vært med på å bygge opp landet etter krigen. Jeg så for meg at jeg var en av de som hadde vært med på å bygge opp landet etter krigen. Jeg så for meg at jeg var en av de som hadde vært med på å bygge opp landet etter krigen. Jeg så for meg at jeg var en av de som hadde vært med på å bygge opp landet etter krigen.",nob
De finner vel ut av,"De finner vel ut av det til slutt, men det er ikke lett å være ung og forelsket. Det er ikke lett å være foreldre til unge forelskede heller. Kjærligheten er vanskelig. Det er vel noe av det vanskeligste vi gir oss i kast med. Hvordan skal vi da finne en kurs gjennom dette vanskelige landskapet? Det er jo så mange som har gått seg vill. Det er så mange som har gått seg vill i kjærligheten. Det er så mange som har gått seg vill i jakten på kjærligheten. Det er så mange som har gått seg vill i jakten på den rette. Det er så mange som har gått seg vill i jakten på den rette kursen. Det er så mange som har gått seg vill i jakten på den rette kursen. Det er så mange som har gått seg vill i jakten på den rette kursen. Det er så mange som har gått seg vill i jakten på den rette kursen. Det er så mange som har gått seg vill i jakten på den rette kursen. Det er så mange som har gått seg vill i",nob
Jeg håper du unnskylder meg,"Jeg håper du unnskylder meg for at jeg ikke har svart på brevet ditt før nå. Jeg har vært så opptatt med å skrive på boken min at jeg ikke har hatt tid til å tenke på noe annet. Men nå er jeg ferdig, og jeg har endelig tid til å svare på brevet ditt. Jeg er veldig glad for at du har skrevet til meg, og jeg setter stor pris på at du har tatt deg tid til å fortelle meg om deg selv og livet ditt. Det er alltid hyggelig å høre fra noen som er interessert i det jeg skriver. Jeg håper du fortsetter å lese bøkene mine, og at du liker dem like godt som jeg gjør. Jeg gleder meg til å høre fra deg igjen snart. Med vennlig hilsen . . . . . . . . . . . . . . . . . . . . . . ",nob
Ved lunsjen i dag ville,"Ved lunsjen i dag ville jeg gerne have haft en lille snak med min chef, men han var optaget af en anden samtale. Jeg gik derfor hen til en af de andre chefer og spurgte om jeg måtte låne hans kontor. Det måtte jeg gerne, men han havde ikke tid til at snakke med mig. Jeg gik derfor tilbage til mit eget kontor og satte mig ved min computer. Jeg havde ikke noget at lave og besluttede mig derfor for at gå en tur rundt på kontoret. Jeg gik forbi en af de andre chefer og spurgte om han havde tid til at snakke med mig. Det havde han ikke, men han ville gerne have at jeg kom forbi hans kontor i morgen. Jeg gik tilbage til mit eget kontor og satte mig ved min computer. Jeg havde ikke noget at lave og besluttede mig derfor for at gå en tur rundt på kontoret. Jeg gik forbi en af de andre chefer og spurgte om han havde tid til at snakke med mig. Det havde han ikke, men han ville gerne have at jeg kom forbi hans kontor",nob
Vi var alene og vi,"Vi var alene og vi var sammen - Daria.no
Brukernavn
Passord
Registrer deg!
Glemt passord
Husk meg
Forside
Skole
Jobb
Venner
Spill
Forum
Last opp stil
Søk etter stiler
Emnekatalog
Diskuter skole
Velg sjanger
Analyse/tolkning
Anmeldelse (bok,film...)
Artikkel
Biografi
Dikt
Essay
Eventyr
Faktaoppgave
Fortelling
Kåseri
Leserinnlegg
Novelle
Rapport
Referat
Resonnerende
Sammendrag av pensum
Særemne
Særoppgave
Temaoppgave
Annet
Alle stiler
Stiler bokmål
Stiler nynorsk
Stiler engelsk
Stiler tysk
Stiler fransk
Stiler spansk
Andre skolesider
SkoleForum
Propaganda
Søk i stiler
Vi var alene og vi var sammen
En novelle om å miste en god venn.
Sjanger:
Novelle
Lastet opp:
09.02.2009
Språkform:
Bokmål
Forfatter:
Tema:
Vennskap
Verktøy:
Jeg kjente en klump i halsen.",nob
McDermott skyver rullatoren sakte framfor,"McDermott skyver rullatoren sakte framfor seg. Han har en alvorlig muskelsykdom, og er avhengig av rullestol og rullator for å komme seg rundt. Han har også en elektrisk rullestol, men den er ikke så lett å bruke i sentrum. – Jeg har ikke vært i sentrum på mange år, sier McDermott. Han har bodd i Kristiansund i mange år, men har nå flyttet til en omsorgsbolig i Molde. – Jeg har vært i sentrum én gang etter at jeg flyttet til Molde, og det var for å besøke graven til min kone. Det var en veldig trist opplevelse, sier McDermott. Han forteller at han har vært i Kristiansund mange ganger tidligere, og at han har mange gode minner fra byen. – Jeg har vært på mange konserter i Festiviteten, og jeg har vært på mange fotballkamper. Jeg har også vært på mange fisketurer i Kristiansund, sier McDermott. Han forteller at han har mange gode minner fra Kristiansund, og at han savner byen. – Jeg savner å være i sentrum, og jeg savner å",nob
Jeg er nede på alle,"Jeg er nede på alle fire og ser på en liten fugl som sitter på en gren og spiser frø. Den er så liten at jeg ikke kan se hva slags fugl det er. Jeg ser på den en stund, og så flyr den av gårde. Jeg går videre og ser på en liten bekk som renner nedover. Det er så fint å se på vannet som renner nedover. Jeg ser på det en stund, og så går jeg videre. Jeg kommer til en liten bro som går over bekken. Jeg går over broen og ser på den andre siden av bekken. Der er det en liten foss. Det er så fint å se på vannet som renner nedover. Jeg ser på det en stund, og så går jeg videre. Jeg kommer til en liten skog. Det er så fint å se på trærne som står der. Jeg ser på dem en stund, og så går jeg videre. Jeg kommer til en liten slette. Det er så fint å se på blomstene som vokser der. Jeg ser på dem en stund, og så går jeg videre. Jeg kommer",nob
Jeg trodde vi hadde funnet,"Jeg trodde vi hadde funnet en løsning på dette problemet, men det viser seg at det er flere som har samme problem. Jeg har nå lagt inn en ny versjon av forumet, og håper at dette løser problemet. Hvis det fortsatt er noen som har problemer med å poste bilder, så gi meg beskjed. Jeg skal prøve å finne ut av det så fort som mulig. Beklager at dette har tatt så lang tid!
Dette er en feil som har vært der siden jeg oppgraderte til siste versjon av forumet. Jeg har prøvd å finne ut av det, men har ikke klart å finne ut av det. Jeg har nå lagt inn en ny versjon av forumet, og håper at dette løser problemet. Hvis det fortsatt er noen som har problemer med å poste bilder, så gi meg beskjed. Jeg skal prøve å finne ut av det så fort som mulig. Beklager at dette har tatt så lang tid!
Dette er en feil som har vært der siden jeg oppgraderte til siste versjon av forumet. Jeg har prøvd å finne ut av det, men har ikke klart å",nob
Mens de satt og drakk,"Mens de satt og drakk kaffe og spiste vafler på en rasteplass i nærheten av der de bor, kom en bil kjørende i stor fart. Den traff en av de andre bilene i følget, og sjåføren ble drept momentant. De andre i følget ble lettere skadet. Det var en mann i 30-årene fra Oslo som kjørte bilen. Han er nå siktet for uaktsomt drap og for å ha kjørt i ruspåvirket tilstand. Han har erkjent straffskyld for begge forholdene. – Det er en tragisk hendelse som har rammet en familie hardt. Det er en stor belastning for de etterlatte, sier bistandsadvokat for de etterlatte, advokat Christian Lundin, til Drammens Tidende. Han forteller at de etterlatte har det svært vanskelig. – De har mistet en sønn og en bror. Det er en stor belastning for de etterlatte, sier Lundin. Han forteller at de etterlatte har fått oppnevnt en bistandsadvokat, og at de har fått oppnevnt en kontaktperson i politiet som de",nob
Er dere sprøyte gale begge,"Er dere sprøyte gale begge to? sa han. - Det er da itte noe å le av at je har fått meg ei jente, sa ho og ble rød. - Je har da itte gjort noe gæli! - Nei, men je synes det er så rart at du som er så pen itte har fått deg ein kavaler før, sa han. - Du kunne da fått så mange du ville! - Ja, men je har itte brydd meg noe om dom, sa ho. - Je har da greid meg så godt aleine! - Ja, ja, men nå har du altså fått ein, og da er det vel itte så greit å væra deg, lo han. - Det er vel litt rart å bli så fortrolig med ein kar! - Ja, men det er da itte noe å le av, sa ho og kjente ho ble rød igjen. - Det er da itte noe gæli heller! - Nei, men je synes det er så rart når du er så pen og har så mange friere, sa han. -",nob
