prompt,generated_text,predicted_token,target_token,correct_prediction
"Hvilket ord hører ikke hjemme i lista?:
['bemøye', 'bidragsyter', 'inkommodere']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['bemøye', 'bidragsyter', 'inkommodere']
Ordet som ikke hører hjemme er: 'bidragsyter",bidragsyter,bidragsyter,True
"Hvilket ord hører ikke hjemme i lista?:
['fiasko', 'dikt', 'flopper']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['fiasko', 'dikt', 'flopper']
Ordet som ikke hører hjemme er: 'fiasko'",fiasko,dikt,False
"Hvilket ord hører ikke hjemme i lista?:
['glød', 'rødme', 'presisere']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['glød', 'rødme', 'presisere']
Ordet som ikke hører hjemme er: 'rødme'
Hva","rødme'
Hva",presisere,False
"Hvilket ord hører ikke hjemme i lista?:
['krepitasjon', 'privat', 'knitrelyd']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['krepitasjon', 'privat', 'knitrelyd']
Ordet som ikke hører hjemme er: 'privat'
Or","privat'
Or",privat,False
"Hvilket ord hører ikke hjemme i lista?:
['feilfri', 'ferdig', 'prikkfri']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['feilfri', 'ferdig', 'prikkfri']
Ordet som ikke hører hjemme er: 'ferdig'
Ordet","ferdig'
Ordet",ferdig,False
"Hvilket ord hører ikke hjemme i lista?:
['harme', 'karaktersetting', 'opphisselse']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['harme', 'karaktersetting', 'opphisselse']
Ordet som ikke hører hjemme er: 'karaktersetting'",karaktersetting,karaktersetting,True
"Hvilket ord hører ikke hjemme i lista?:
['sliring', 'veive', 'svinge']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['sliring', 'veive', 'svinge']
Ordet som ikke hører hjemme er: 'sliring'
Hva","sliring'
Hva",sliring,False
"Hvilket ord hører ikke hjemme i lista?:
['larm', 'forbrødring', 'tilnærmelse']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['larm', 'forbrødring', 'tilnærmelse']
Ordet som ikke hører hjemme er: 'forbrødring'",forbrødring,larm,False
"Hvilket ord hører ikke hjemme i lista?:
['periode', 'serie', 'skjul']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['periode', 'serie', 'skjul']
Ordet som ikke hører hjemme er: 'periode'",periode,skjul,False
"Hvilket ord hører ikke hjemme i lista?:
['hyllevare', 'fyring', 'oppvarming']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['hyllevare', 'fyring', 'oppvarming']
Ordet som ikke hører hjemme er: 'fyring'",fyring,hyllevare,False
"Hvilket ord hører ikke hjemme i lista?:
['middelmåtig', 'oppdekning', 'banal']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['middelmåtig', 'oppdekning', 'banal']
Ordet som ikke hører hjemme er: 'oppdekning'",oppdekning,oppdekning,True
"Hvilket ord hører ikke hjemme i lista?:
['nekrotomi', 'likåpning', 'bifall']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['nekrotomi', 'likåpning', 'bifall']
Ordet som ikke hører hjemme er: 'nekrotomi'",nekrotomi,bifall,False
"Hvilket ord hører ikke hjemme i lista?:
['bestyrtet', 'avsky', 'forbløffet']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['bestyrtet', 'avsky', 'forbløffet']
Ordet som ikke hører hjemme er: 'forbløffet",forbløffet,avsky,False
"Hvilket ord hører ikke hjemme i lista?:
['grålysning', 'hist', 'gry']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['grålysning', 'hist', 'gry']
Ordet som ikke hører hjemme er: 'grålysning'",grålysning,hist,False
"Hvilket ord hører ikke hjemme i lista?:
['vonbrott', 'skuffelse', 'sammenholdende']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['vonbrott', 'skuffelse', 'sammenholdende']
Ordet som ikke hører hjemme er: 'sammenholdende'",sammenholdende,sammenholdende,True
"Hvilket ord hører ikke hjemme i lista?:
['organist', 'krok', 'krinkel']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['organist', 'krok', 'krinkel']
Ordet som ikke hører hjemme er: 'krok'
Or","krok'
Or",organist,False
"Hvilket ord hører ikke hjemme i lista?:
['forbedre', 'svinsk', 'bedre']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['forbedre', 'svinsk', 'bedre']
Ordet som ikke hører hjemme er: 'forbedre'
Or","forbedre'
Or",svinsk,False
"Hvilket ord hører ikke hjemme i lista?:
['forskjell', 'materialisere', 'sprang']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['forskjell', 'materialisere', 'sprang']
Ordet som ikke hører hjemme er: 'forskjell'
Or","forskjell'
Or",materialisere,False
"Hvilket ord hører ikke hjemme i lista?:
['varetekt', 'skyldig', 'fengsel']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['varetekt', 'skyldig', 'fengsel']
Ordet som ikke hører hjemme er: 'varetekt'
Hva","varetekt'
Hva",skyldig,False
"Hvilket ord hører ikke hjemme i lista?:
['forlengelse', 'lys', 'oppklaring']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['forlengelse', 'lys', 'oppklaring']
Ordet som ikke hører hjemme er: 'forlengelse'",forlengelse,forlengelse,True
"Hvilket ord hører ikke hjemme i lista?:
['kagge', 'kakse', 'partikulær']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['kagge', 'kakse', 'partikulær']
Ordet som ikke hører hjemme er: 'kakse'",kakse,partikulær,False
"Hvilket ord hører ikke hjemme i lista?:
['utforskning', 'visne', 'eksplorasjon']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['utforskning', 'visne', 'eksplorasjon']
Ordet som ikke hører hjemme er: 'utforskning'
Or","utforskning'
Or",visne,False
"Hvilket ord hører ikke hjemme i lista?:
['oppheve', 'fjerne', 'være']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['oppheve', 'fjerne', 'være']
Ordet som ikke hører hjemme er: 'oppheve'",oppheve,være,False
"Hvilket ord hører ikke hjemme i lista?:
['ond', 'utvandre', 'låk']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['ond', 'utvandre', 'låk']
Ordet som ikke hører hjemme er: 'ond'
Ordet","ond'
Ordet",utvandre,False
"Hvilket ord hører ikke hjemme i lista?:
['valandere', 'drive', 'smekkvåt']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['valandere', 'drive', 'smekkvåt']
Ordet som ikke hører hjemme er: 'valandere'",valandere,smekkvåt,False
"Hvilket ord hører ikke hjemme i lista?:
['tust', 'samordning', 'likestilling']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['tust', 'samordning', 'likestilling']
Ordet som ikke hører hjemme er: 'samordning'
Hva","samordning'
Hva",tust,False
"Hvilket ord hører ikke hjemme i lista?:
['antediluviansk', 'stikk', 'trykkseksten']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['antediluviansk', 'stikk', 'trykkseksten']
Ordet som ikke hører hjemme er: 'antedilu",antedilu,antediluviansk,False
"Hvilket ord hører ikke hjemme i lista?:
['mangelfullhet', 'fort', 'ufullkommenhet']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['mangelfullhet', 'fort', 'ufullkommenhet']
Ordet som ikke hører hjemme er: 'fort'
Hva er","fort'
Hva",fort,False
"Hvilket ord hører ikke hjemme i lista?:
['dødsfall', 'død', 'harmonere']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['dødsfall', 'død', 'harmonere']
Ordet som ikke hører hjemme er: 'dødsfall'",dødsfall,harmonere,False
"Hvilket ord hører ikke hjemme i lista?:
['late', 'autodidakt', 'spille']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['late', 'autodidakt', 'spille']
Ordet som ikke hører hjemme er: 'autodidakt",autodidakt,autodidakt,True
"Hvilket ord hører ikke hjemme i lista?:
['kopal', 'harpiks', 'favntak']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['kopal', 'harpiks', 'favntak']
Ordet som ikke hører hjemme er: 'kopal'",kopal,favntak,False
"Hvilket ord hører ikke hjemme i lista?:
['prospekt', 'program', 'lengtende']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['prospekt', 'program', 'lengtende']
Ordet som ikke hører hjemme er: 'prospekt'
Or","prospekt'
Or",lengtende,False
"Hvilket ord hører ikke hjemme i lista?:
['knitrelyd', 'klundre', 'kludre']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['knitrelyd', 'klundre', 'kludre']
Ordet som ikke hører hjemme er: 'kludre'",kludre,knitrelyd,False
"Hvilket ord hører ikke hjemme i lista?:
['leder', 'spyle', 'forstander']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['leder', 'spyle', 'forstander']
Ordet som ikke hører hjemme er: 'leder'
Ordet","leder'
Ordet",spyle,False
"Hvilket ord hører ikke hjemme i lista?:
['flittig', 'begjær', 'produktiv']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['flittig', 'begjær', 'produktiv']
Ordet som ikke hører hjemme er: 'begjær'
Or","begjær'
Or",begjær,False
"Hvilket ord hører ikke hjemme i lista?:
['lokke', 'vinke', 'lasarett']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['lokke', 'vinke', 'lasarett']
Ordet som ikke hører hjemme er: 'vinke'",vinke,lasarett,False
"Hvilket ord hører ikke hjemme i lista?:
['sirkelformet', 'rund', 'metabolisme']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['sirkelformet', 'rund', 'metabolisme']
Ordet som ikke hører hjemme er: 'sirkelformet",sirkelformet,metabolisme,False
"Hvilket ord hører ikke hjemme i lista?:
['glo', 'framtoning', 'nistirre']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['glo', 'framtoning', 'nistirre']
Ordet som ikke hører hjemme er: 'glo'
Or","glo'
Or",framtoning,False
"Hvilket ord hører ikke hjemme i lista?:
['tilvenning', 'akklimatisering', 'ånd']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['tilvenning', 'akklimatisering', 'ånd']
Ordet som ikke hører hjemme er: 'tilvenning'",tilvenning,ånd,False
"Hvilket ord hører ikke hjemme i lista?:
['parodisk', 'vidfaren', 'bereist']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['parodisk', 'vidfaren', 'bereist']
Ordet som ikke hører hjemme er: 'vidfaren'
Hva","vidfaren'
Hva",parodisk,False
"Hvilket ord hører ikke hjemme i lista?:
['komfort', 'recensent', 'anmelder']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['komfort', 'recensent', 'anmelder']
Ordet som ikke hører hjemme er: 'komfort'
Hva","komfort'
Hva",komfort,False
"Hvilket ord hører ikke hjemme i lista?:
['fræg', 'skyte', 'berømt']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['fræg', 'skyte', 'berømt']
Ordet som ikke hører hjemme er: 'skyte'
Det","skyte'
Det",skyte,False
"Hvilket ord hører ikke hjemme i lista?:
['tjeneste', 'opplyst', 'lys']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['tjeneste', 'opplyst', 'lys']
Ordet som ikke hører hjemme er: 'tjeneste'
Hva","tjeneste'
Hva",tjeneste,False
"Hvilket ord hører ikke hjemme i lista?:
['stanse', 'stagnere', 'ærlig']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['stanse', 'stagnere', 'ærlig']
Ordet som ikke hører hjemme er: 'stagnere'",stagnere,ærlig,False
"Hvilket ord hører ikke hjemme i lista?:
['ondskapsfull', 'moromann', 'sort']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['ondskapsfull', 'moromann', 'sort']
Ordet som ikke hører hjemme er: 'ondskapsfull'",ondskapsfull,moromann,False
"Hvilket ord hører ikke hjemme i lista?:
['søvngjengeraktig', 'sløv', 'snøfte']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['søvngjengeraktig', 'sløv', 'snøfte']
Ordet som ikke hører hjemme er: 'søvngj",søvngj,snøfte,False
"Hvilket ord hører ikke hjemme i lista?:
['krig', 'hindre', 'ufred']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['krig', 'hindre', 'ufred']
Ordet som ikke hører hjemme er: 'krig'
Ordet","krig'
Ordet",hindre,False
"Hvilket ord hører ikke hjemme i lista?:
['eksodus', 'båt', 'sorti']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['eksodus', 'båt', 'sorti']
Ordet som ikke hører hjemme er: 'eksodus'",eksodus,båt,False
"Hvilket ord hører ikke hjemme i lista?:
['verdifull', 'veldedig', 'humanitær']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['verdifull', 'veldedig', 'humanitær']
Ordet som ikke hører hjemme er: 'humanitær'",humanitær,verdifull,False
"Hvilket ord hører ikke hjemme i lista?:
['importun', 'ubebeilig', 'gatespråk']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['importun', 'ubebeilig', 'gatespråk']
Ordet som ikke hører hjemme er: 'bebeilig'",bebeilig,gatespråk,False
"Hvilket ord hører ikke hjemme i lista?:
['konjugal', 'bisette', 'begrave']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['konjugal', 'bisette', 'begrave']
Ordet som ikke hører hjemme er: 'begrave'",begrave,konjugal,False
"Hvilket ord hører ikke hjemme i lista?:
['kartotek', 'fortegnelse', 'smell']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['kartotek', 'fortegnelse', 'smell']
Ordet som ikke hører hjemme er: 'kartotek'",kartotek,smell,False
"Hvilket ord hører ikke hjemme i lista?:
['le', 'reputasjon', 'navn']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['le', 'reputasjon', 'navn']
Ordet som ikke hører hjemme er: 'reputasjon'",reputasjon,le,False
"Hvilket ord hører ikke hjemme i lista?:
['drysse', 'vidtrekkende', 'sælde']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['drysse', 'vidtrekkende', 'sælde']
Ordet som ikke hører hjemme er: 'vidtrekkende'",vidtrekkende,vidtrekkende,True
"Hvilket ord hører ikke hjemme i lista?:
['forstemmelse', 'utvalg', 'melankoli']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['forstemmelse', 'utvalg', 'melankoli']
Ordet som ikke hører hjemme er: 'forstemning'
Or","forstemning'
Or",utvalg,False
"Hvilket ord hører ikke hjemme i lista?:
['gallofil', 'franskvennlig', 'forståelse']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['gallofil', 'franskvennlig', 'forståelse']
Ordet som ikke hører hjemme er: 'franskvennlig'",franskvennlig,forståelse,False
"Hvilket ord hører ikke hjemme i lista?:
['saturere', 'fylle', 'ynde']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['saturere', 'fylle', 'ynde']
Ordet som ikke hører hjemme er: 'fylle'
Hva","fylle'
Hva",ynde,False
"Hvilket ord hører ikke hjemme i lista?:
['euforiserende', 'sting', 'slapphet']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['euforiserende', 'sting', 'slapphet']
Ordet som ikke hører hjemme er: 'sting'
Ordet","sting'
Ordet",euforiserende,False
"Hvilket ord hører ikke hjemme i lista?:
['fargerik', 'glød', 'pittoresk']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['fargerik', 'glød', 'pittoresk']
Ordet som ikke hører hjemme er: 'pittoresk",pittoresk,glød,False
"Hvilket ord hører ikke hjemme i lista?:
['faryngitt', 'propos', 'forslag']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['faryngitt', 'propos', 'forslag']
Ordet som ikke hører hjemme er: 'propos'",propos,faryngitt,False
"Hvilket ord hører ikke hjemme i lista?:
['bok', 'bind', 'hyggelig']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['bok', 'bind', 'hyggelig']
Ordet som ikke hører hjemme er: 'bind'",bind,hyggelig,False
"Hvilket ord hører ikke hjemme i lista?:
['seiersgang', 'semmel', 'triumftog']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['seiersgang', 'semmel', 'triumftog']
Ordet som ikke hører hjemme er: 'semmel'",semmel,semmel,True
"Hvilket ord hører ikke hjemme i lista?:
['våt', 'ubønnhørlig', 'nødvendig']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['våt', 'ubønnhørlig', 'nødvendig']
Ordet som ikke hører hjemme er: 'våt'
Or","våt'
Or",våt,False
"Hvilket ord hører ikke hjemme i lista?:
['vanne', 'overrisle', 'more']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['vanne', 'overrisle', 'more']
Ordet som ikke hører hjemme er: 'overrisle'",overrisle,more,False
"Hvilket ord hører ikke hjemme i lista?:
['toalett', 'rektum', 'endetarmsåpning']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['toalett', 'rektum', 'endetarmsåpning']
Ordet som ikke hører hjemme er: 'rektum'",rektum,toalett,False
"Hvilket ord hører ikke hjemme i lista?:
['akkompagnement', 'tonefølge', 'skulptør']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['akkompagnement', 'tonefølge', 'skulptør']
Ordet som ikke hører hjemme er: 'akkompagnement",akkompagnement,skulptør,False
"Hvilket ord hører ikke hjemme i lista?:
['språkguide', 'håndbok', 'ruste']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['språkguide', 'håndbok', 'ruste']
Ordet som ikke hører hjemme er: 'språkguide'
Hva","språkguide'
Hva",ruste,False
"Hvilket ord hører ikke hjemme i lista?:
['kole', 'lampe', 'sinnssvak']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['kole', 'lampe', 'sinnssvak']
Ordet som ikke hører hjemme er: 'sinnssvak'",sinnssvak,sinnssvak,True
"Hvilket ord hører ikke hjemme i lista?:
['forslå', 'styrke', 'botne']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['forslå', 'styrke', 'botne']
Ordet som ikke hører hjemme er: 'forslå'
Or","forslå'
Or",styrke,False
"Hvilket ord hører ikke hjemme i lista?:
['overtale', 'overbringer', 'tilskynde']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['overtale', 'overbringer', 'tilskynde']
Ordet som ikke hører hjemme er: 'overtale'
Or","overtale'
Or",overbringer,False
"Hvilket ord hører ikke hjemme i lista?:
['punktvis', 'røpe', 'delvis']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['punktvis', 'røpe', 'delvis']
Ordet som ikke hører hjemme er: 'punktvis'
Or","punktvis'
Or",røpe,False
"Hvilket ord hører ikke hjemme i lista?:
['siste', 'kupere', 'klippe']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['siste', 'kupere', 'klippe']
Ordet som ikke hører hjemme er: 'kupere'",kupere,siste,False
"Hvilket ord hører ikke hjemme i lista?:
['lovformelig', 'rettsgyldig', 'spenning']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['lovformelig', 'rettsgyldig', 'spenning']
Ordet som ikke hører hjemme er: 'lovformelig'",lovformelig,spenning,False
"Hvilket ord hører ikke hjemme i lista?:
['forgjengelig', 'forfengelig', 'spedere']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['forgjengelig', 'forfengelig', 'spedere']
Ordet som ikke hører hjemme er: 'forfengelig",forfengelig,spedere,False
"Hvilket ord hører ikke hjemme i lista?:
['plenty', 'mørk', 'atskillig']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['plenty', 'mørk', 'atskillig']
Ordet som ikke hører hjemme er: 'mørk'
Or","mørk'
Or",mørk,False
"Hvilket ord hører ikke hjemme i lista?:
['judisiell', 'perjurasjon', 'mened']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['judisiell', 'perjurasjon', 'mened']
Ordet som ikke hører hjemme er: 'judisiell'",judisiell,judisiell,True
"Hvilket ord hører ikke hjemme i lista?:
['bedre', 'mediokritet', 'middelmåtighet']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['bedre', 'mediokritet', 'middelmåtighet']
Ordet som ikke hører hjemme er: 'mediokr",mediokr,bedre,False
"Hvilket ord hører ikke hjemme i lista?:
['slåsskjempe', 'potens', 'seksualkraft']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['slåsskjempe', 'potens', 'seksualkraft']
Ordet som ikke hører hjemme er: 'potens'
Or","potens'
Or",slåsskjempe,False
"Hvilket ord hører ikke hjemme i lista?:
['dominere', 'ubevegelig', 'rolig']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['dominere', 'ubevegelig', 'rolig']
Ordet som ikke hører hjemme er: 'ubevegelig'",ubevegelig,dominere,False
"Hvilket ord hører ikke hjemme i lista?:
['impromptu', 'æresfølge', 'kortesje']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['impromptu', 'æresfølge', 'kortesje']
Ordet som ikke hører hjemme er: 'impromptu",impromptu,impromptu,True
"Hvilket ord hører ikke hjemme i lista?:
['hungre', 'sulte', 'oversikt']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['hungre', 'sulte', 'oversikt']
Ordet som ikke hører hjemme er: 'sulte'",sulte,oversikt,False
"Hvilket ord hører ikke hjemme i lista?:
['klatt', 'fin', 'klump']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['klatt', 'fin', 'klump']
Ordet som ikke hører hjemme er: 'klatt'
Hva","klatt'
Hva",fin,False
"Hvilket ord hører ikke hjemme i lista?:
['primstav', 'oppløp', 'kalender']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['primstav', 'oppløp', 'kalender']
Ordet som ikke hører hjemme er: 'oppløp'
Or","oppløp'
Or",oppløp,False
"Hvilket ord hører ikke hjemme i lista?:
['påskjønnelse', 'kvaterne', 'anerkjennelse']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['påskjønnelse', 'kvaterne', 'anerkjennelse']
Ordet som ikke hører hjemme er: 'påskjønnelse",påskjønnelse,kvaterne,False
"Hvilket ord hører ikke hjemme i lista?:
['utstå', 'personasje', 'ligge']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['utstå', 'personasje', 'ligge']
Ordet som ikke hører hjemme er: 'utstå'
Or","utstå'
Or",personasje,False
"Hvilket ord hører ikke hjemme i lista?:
['byge', 'skur', 'eksplosjon']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['byge', 'skur', 'eksplosjon']
Ordet som ikke hører hjemme er: 'byge'
Or","byge'
Or",eksplosjon,False
"Hvilket ord hører ikke hjemme i lista?:
['grine', 'fryse', 'speke']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['grine', 'fryse', 'speke']
Ordet som ikke hører hjemme er: 'speke'
[","speke'
",grine,False
"Hvilket ord hører ikke hjemme i lista?:
['innskjæring', 'feilskudd', 'skivebom']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['innskjæring', 'feilskudd', 'skivebom']
Ordet som ikke hører hjemme er: 'innskjæring'",innskjæring,innskjæring,True
"Hvilket ord hører ikke hjemme i lista?:
['lune', 'innfall', 'kapellan']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['lune', 'innfall', 'kapellan']
Ordet som ikke hører hjemme er: 'innfall'
Or","innfall'
Or",kapellan,False
"Hvilket ord hører ikke hjemme i lista?:
['nattdrakt', 'ro', 'neglisjé']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['nattdrakt', 'ro', 'neglisjé']
Ordet som ikke hører hjemme er: 'nattdrakt'",nattdrakt,ro,False
"Hvilket ord hører ikke hjemme i lista?:
['stuert', 'fregne', 'merke']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['stuert', 'fregne', 'merke']
Ordet som ikke hører hjemme er: 'fregne'",fregne,stuert,False
"Hvilket ord hører ikke hjemme i lista?:
['umettelig', 'vanemessig', 'insatiabel']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['umettelig', 'vanemessig', 'insatiabel']
Ordet som ikke hører hjemme er: ['sulten']",sulten,vanemessig,False
"Hvilket ord hører ikke hjemme i lista?:
['sirene', 'ladning', 'fløyte']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['sirene', 'ladning', 'fløyte']
Ordet som ikke hører hjemme er: 'sirene'",sirene,ladning,False
"Hvilket ord hører ikke hjemme i lista?:
['kraume', 'god', 'vrimle']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['kraume', 'god', 'vrimle']
Ordet som ikke hører hjemme er: 'kraume'
Hva","kraume'
Hva",god,False
"Hvilket ord hører ikke hjemme i lista?:
['avbetaling', 'nedbetaling', 'horv']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['avbetaling', 'nedbetaling', 'horv']
Ordet som ikke hører hjemme er: 'avbetaling'
Hva","avbetaling'
Hva",horv,False
"Hvilket ord hører ikke hjemme i lista?:
['varsle', 'ferositet', 'grusomhet']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['varsle', 'ferositet', 'grusomhet']
Ordet som ikke hører hjemme er: 'varsle'
Or","varsle'
Or",varsle,False
"Hvilket ord hører ikke hjemme i lista?:
['feire', 'hylle', 'innskyte']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['feire', 'hylle', 'innskyte']
Ordet som ikke hører hjemme er: 'feire'
Or","feire'
Or",innskyte,False
"Hvilket ord hører ikke hjemme i lista?:
['løe', 'lade', 'lichen']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['løe', 'lade', 'lichen']
Ordet som ikke hører hjemme er: 'løe'
Hva","løe'
Hva",lichen,False
"Hvilket ord hører ikke hjemme i lista?:
['niste', 'skjønner', 'mat']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['niste', 'skjønner', 'mat']
Ordet som ikke hører hjemme er: 'skjønner'",skjønner,skjønner,True
