prompt,generated_text,predicted_token,target_token,correct_prediction
"Hvilket ord hører ikke hjemme i lista?:
['undersøkelse', 'test', 'uforanderlig']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['undersøkelse', 'test', 'uforanderlig']
Ordet som ikke hører hjemme er: 'test'
Ordet","test'
Ordet",uforanderlig,False
"Hvilket ord hører ikke hjemme i lista?:
['sjusket', 'ustelt', 'arbeid']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['sjusket', 'ustelt', 'arbeid']
Ordet som ikke hører hjemme er: 'sjusket'",sjusket,arbeid,False
"Hvilket ord hører ikke hjemme i lista?:
['tø', 'iver', 'liv']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['tø', 'iver', 'liv']
Ordet som ikke hører hjemme er: 'tø'
Or","tø'
Or",tø,False
"Hvilket ord hører ikke hjemme i lista?:
['ry', 'ramme', 'vrimle']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['ry', 'ramme', 'vrimle']
Ordet som ikke hører hjemme er: 'ramme'
Hva er","ramme'
Hva",ramme,False
"Hvilket ord hører ikke hjemme i lista?:
['fedrearv', 'gris', 'smøring']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['fedrearv', 'gris', 'smøring']
Ordet som ikke hører hjemme er: 'fedrearv'",fedrearv,fedrearv,True
"Hvilket ord hører ikke hjemme i lista?:
['meget', 'svinaktig', 'parabel']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['meget', 'svinaktig', 'parabel']
Ordet som ikke hører hjemme er: 'svinaktig'",svinaktig,parabel,False
"Hvilket ord hører ikke hjemme i lista?:
['tretthet', 'lue', 'beret']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['tretthet', 'lue', 'beret']
Ordet som ikke hører hjemme er: 'lue'
Hva","lue'
Hva",tretthet,False
"Hvilket ord hører ikke hjemme i lista?:
['kjøpe', 'oppflamme', 'kjøpt']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['kjøpe', 'oppflamme', 'kjøpt']
Ordet som ikke hører hjemme er: 'kjøpe'
Hva","kjøpe'
Hva",oppflamme,False
"Hvilket ord hører ikke hjemme i lista?:
['stenge', 'hardnakket', 'forskanse']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['stenge', 'hardnakket', 'forskanse']
Ordet som ikke hører hjemme er: 'stenge'
Hva","stenge'
Hva",hardnakket,False
"Hvilket ord hører ikke hjemme i lista?:
['mest', 'hovedtyngden', 'kalsikol']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['mest', 'hovedtyngden', 'kalsikol']
Ordet som ikke hører hjemme er: 'mest'
Ordet","mest'
Ordet",kalsikol,False
"Hvilket ord hører ikke hjemme i lista?:
['bur', 'jomfrubur', 'tilgi']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['bur', 'jomfrubur', 'tilgi']
Ordet som ikke hører hjemme er: 'bur'
Hva er","bur'
Hva",tilgi,False
"Hvilket ord hører ikke hjemme i lista?:
['besette', 'dekorere', 'klapse']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['besette', 'dekorere', 'klapse']
Ordet som ikke hører hjemme er: 'dekorere'",dekorere,klapse,False
"Hvilket ord hører ikke hjemme i lista?:
['floke', 'filtre', 'uautorisert']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['floke', 'filtre', 'uautorisert']
Ordet som ikke hører hjemme er: 'uautorisert",uautorisert,uautorisert,True
"Hvilket ord hører ikke hjemme i lista?:
['gløgg', 'lei', 'dyktig']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['gløgg', 'lei', 'dyktig']
Ordet som ikke hører hjemme er: 'gløgg'",gløgg,lei,False
"Hvilket ord hører ikke hjemme i lista?:
['stokk', 'leie', 'spake']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['stokk', 'leie', 'spake']
Ordet som ikke hører hjemme er: 'stokk'
Hva","stokk'
Hva",leie,False
"Hvilket ord hører ikke hjemme i lista?:
['finkjemme', 'nettprat', 'chat']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['finkjemme', 'nettprat', 'chat']
Ordet som ikke hører hjemme er: 'chat'
Ordet","chat'
Ordet",finkjemme,False
"Hvilket ord hører ikke hjemme i lista?:
['hyllingsdikt', 'epinikion', 'dritings']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['hyllingsdikt', 'epinikion', 'dritings']
Ordet som ikke hører hjemme er: 'hyllingsdikt",hyllingsdikt,dritings,False
"Hvilket ord hører ikke hjemme i lista?:
['munter', 'flirfull', 'eksemplifikasjon']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['munter', 'flirfull', 'eksemplifikasjon']
Ordet som ikke hører hjemme er: 'munter'
Hva","munter'
Hva",eksemplifikasjon,False
"Hvilket ord hører ikke hjemme i lista?:
['representant', 'gesandt', 'offbeat']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['representant', 'gesandt', 'offbeat']
Ordet som ikke hører hjemme er: 'offbeat'",offbeat,offbeat,True
"Hvilket ord hører ikke hjemme i lista?:
['berøre', 'oftalmolog', 'håndfare']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['berøre', 'oftalmolog', 'håndfare']
Ordet som ikke hører hjemme er: 'berøre'
Or","berøre'
Or",oftalmolog,False
"Hvilket ord hører ikke hjemme i lista?:
['kymbel', 'fjerdestanden', 'kymbalon']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['kymbel', 'fjerdestanden', 'kymbalon']
Ordet som ikke hører hjemme er: 'kymbel'",kymbel,fjerdestanden,False
"Hvilket ord hører ikke hjemme i lista?:
['rydde', 'tort', 'skam']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['rydde', 'tort', 'skam']
Ordet som ikke hører hjemme er: 'tort'
Or","tort'
Or",rydde,False
"Hvilket ord hører ikke hjemme i lista?:
['forhyre', 'disiplin', 'justis']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['forhyre', 'disiplin', 'justis']
Ordet som ikke hører hjemme er: 'disiplin'",disiplin,forhyre,False
"Hvilket ord hører ikke hjemme i lista?:
['donasjon', 'operasjon', 'øvelse']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['donasjon', 'operasjon', 'øvelse']
Ordet som ikke hører hjemme er: 'donasjon'",donasjon,donasjon,True
"Hvilket ord hører ikke hjemme i lista?:
['klesplagg', 'kledebon', 'slendrian']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['klesplagg', 'kledebon', 'slendrian']
Ordet som ikke hører hjemme er: 'klesplagg",klesplagg,slendrian,False
"Hvilket ord hører ikke hjemme i lista?:
['ekstra', 'særdeles', 'ombyttbar']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['ekstra', 'særdeles', 'ombyttbar']
Ordet som ikke hører hjemme er: 'ekstra'
E","ekstra'
E",ombyttbar,False
"Hvilket ord hører ikke hjemme i lista?:
['kondrocytt', 'hjertekrampe', 'stenokardi']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['kondrocytt', 'hjertekrampe', 'stenokardi']
Ordet som ikke hører hjemme er: 'kondroc",kondroc,kondrocytt,False
"Hvilket ord hører ikke hjemme i lista?:
['relikt', 'saltdannende', 'halogen']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['relikt', 'saltdannende', 'halogen']
Ordet som ikke hører hjemme er: 'relikt'
Hva","relikt'
Hva",relikt,False
"Hvilket ord hører ikke hjemme i lista?:
['diktator', 'prosa', 'tyrann']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['diktator', 'prosa', 'tyrann']
Ordet som ikke hører hjemme er: 'diktator'",diktator,prosa,False
"Hvilket ord hører ikke hjemme i lista?:
['parti', 'gifte', 'beføle']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['parti', 'gifte', 'beføle']
Ordet som ikke hører hjemme er: 'parti'
Det er","parti'
Det",beføle,False
"Hvilket ord hører ikke hjemme i lista?:
['hemmelighet', 'dølgsmål', 'forvirring']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['hemmelighet', 'dølgsmål', 'forvirring']
Ordet som ikke hører hjemme er: 'dølgsmål'",dølgsmål,forvirring,False
"Hvilket ord hører ikke hjemme i lista?:
['fag', 'yrke', 'fatle']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['fag', 'yrke', 'fatle']
Ordet som ikke hører hjemme er: 'fag'
Hva er","fag'
Hva",fatle,False
"Hvilket ord hører ikke hjemme i lista?:
['dødskamp', 'strelits', 'livvakt']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['dødskamp', 'strelits', 'livvakt']
Ordet som ikke hører hjemme er: 'dødskamp'",dødskamp,dødskamp,True
"Hvilket ord hører ikke hjemme i lista?:
['forringe', 'senke', 'fadermord']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['forringe', 'senke', 'fadermord']
Ordet som ikke hører hjemme er: 'forringe'
Or","forringe'
Or",fadermord,False
"Hvilket ord hører ikke hjemme i lista?:
['resymé', 'daukjøtt', 'utdrag']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['resymé', 'daukjøtt', 'utdrag']
Ordet som ikke hører hjemme er: 'utdrag'
Hva","utdrag'
Hva",daukjøtt,False
"Hvilket ord hører ikke hjemme i lista?:
['sammentrenge', 'summarisk', 'ekstensor']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['sammentrenge', 'summarisk', 'ekstensor']
Ordet som ikke hører hjemme er: 'summarisk'",summarisk,ekstensor,False
"Hvilket ord hører ikke hjemme i lista?:
['særdrag', 'karakteristikon', 'artianer']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['særdrag', 'karakteristikon', 'artianer']
Ordet som ikke hører hjemme er: 'særdrag'",særdrag,artianer,False
"Hvilket ord hører ikke hjemme i lista?:
['langtrukken', 'sein', 'kontring']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['langtrukken', 'sein', 'kontring']
Ordet som ikke hører hjemme er: 'kontring'
Kont","kontring'
Kont",kontring,False
"Hvilket ord hører ikke hjemme i lista?:
['kraftkar', 'sweater', 'brande']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['kraftkar', 'sweater', 'brande']
Ordet som ikke hører hjemme er: 'sweater'",sweater,sweater,True
"Hvilket ord hører ikke hjemme i lista?:
['tute', 'ryte', 'tumultuarisk']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['tute', 'ryte', 'tumultuarisk']
Ordet som ikke hører hjemme er: 'tumultu",tumultu,tumultuarisk,False
"Hvilket ord hører ikke hjemme i lista?:
['hår', 'semeiografi', 'man']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['hår', 'semeiografi', 'man']
Ordet som ikke hører hjemme er: 'semeiografi'",semeiografi,semeiografi,True
"Hvilket ord hører ikke hjemme i lista?:
['opplysning', 'magemål', 'underretning']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['opplysning', 'magemål', 'underretning']
Ordet som ikke hører hjemme er: opplysning
Opplysning er et","opplysning
Opplysning",magemål,False
"Hvilket ord hører ikke hjemme i lista?:
['perpetrere', 'fullbyrde', 'lovfeste']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['perpetrere', 'fullbyrde', 'lovfeste']
Ordet som ikke hører hjemme er: 'perpetrere'",perpetrere,lovfeste,False
"Hvilket ord hører ikke hjemme i lista?:
['lag', 'eskorte', 'miljø']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['lag', 'eskorte', 'miljø']
Ordet som ikke hører hjemme er: 'eskorte'
E","eskorte'
E",eskorte,False
"Hvilket ord hører ikke hjemme i lista?:
['langs', 'praler', 'langsmed']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['langs', 'praler', 'langsmed']
Ordet som ikke hører hjemme er: 'langs'. Det",langs,praler,False
"Hvilket ord hører ikke hjemme i lista?:
['ortogonal', 'uforsvarlig', 'loddrett']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['ortogonal', 'uforsvarlig', 'loddrett']
Ordet som ikke hører hjemme er: 'uforsvarlig'",uforsvarlig,uforsvarlig,True
"Hvilket ord hører ikke hjemme i lista?:
['bredde', 'breddegrad', 'plutokrat']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['bredde', 'breddegrad', 'plutokrat']
Ordet som ikke hører hjemme er: 'breddegrad'",breddegrad,plutokrat,False
"Hvilket ord hører ikke hjemme i lista?:
['refsende', 'stand', 'byrd']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['refsende', 'stand', 'byrd']
Ordet som ikke hører hjemme er: 'stand'
Hva er","stand'
Hva",refsende,False
"Hvilket ord hører ikke hjemme i lista?:
['bemøye', 'bidragsyter', 'inkommodere']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['bemøye', 'bidragsyter', 'inkommodere']
Ordet som ikke hører hjemme er: 'bemøye'",bemøye,bidragsyter,False
"Hvilket ord hører ikke hjemme i lista?:
['fiasko', 'dikt', 'flopper']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['fiasko', 'dikt', 'flopper']
Ordet som ikke hører hjemme er: 'flopper'
Or","flopper'
Or",dikt,False
"Hvilket ord hører ikke hjemme i lista?:
['glød', 'rødme', 'presisere']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['glød', 'rødme', 'presisere']
Ordet som ikke hører hjemme er: 'glød'
G","glød'
G",presisere,False
"Hvilket ord hører ikke hjemme i lista?:
['krepitasjon', 'privat', 'knitrelyd']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['krepitasjon', 'privat', 'knitrelyd']
Ordet som ikke hører hjemme er: 'privat'
Hva","privat'
Hva",privat,False
"Hvilket ord hører ikke hjemme i lista?:
['feilfri', 'ferdig', 'prikkfri']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['feilfri', 'ferdig', 'prikkfri']
Ordet som ikke hører hjemme er: 'feilfri'
Or","feilfri'
Or",ferdig,False
"Hvilket ord hører ikke hjemme i lista?:
['harme', 'karaktersetting', 'opphisselse']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['harme', 'karaktersetting', 'opphisselse']
Ordet som ikke hører hjemme er: 'opphisselse",opphisselse,karaktersetting,False
"Hvilket ord hører ikke hjemme i lista?:
['sliring', 'veive', 'svinge']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['sliring', 'veive', 'svinge']
Ordet som ikke hører hjemme er: 'sliring'
Or","sliring'
Or",sliring,False
"Hvilket ord hører ikke hjemme i lista?:
['larm', 'forbrødring', 'tilnærmelse']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['larm', 'forbrødring', 'tilnærmelse']
Ordet som ikke hører hjemme er: 'forbrødring'",forbrødring,larm,False
"Hvilket ord hører ikke hjemme i lista?:
['periode', 'serie', 'skjul']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['periode', 'serie', 'skjul']
Ordet som ikke hører hjemme er: 'periode'
Ordet","periode'
Ordet",skjul,False
"Hvilket ord hører ikke hjemme i lista?:
['hyllevare', 'fyring', 'oppvarming']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['hyllevare', 'fyring', 'oppvarming']
Ordet som ikke hører hjemme er: 'fyring'
F","fyring'
F",hyllevare,False
"Hvilket ord hører ikke hjemme i lista?:
['middelmåtig', 'oppdekning', 'banal']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['middelmåtig', 'oppdekning', 'banal']
Ordet som ikke hører hjemme er: 'oppdekning'",oppdekning,oppdekning,True
"Hvilket ord hører ikke hjemme i lista?:
['nekrotomi', 'likåpning', 'bifall']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['nekrotomi', 'likåpning', 'bifall']
Ordet som ikke hører hjemme er: 'nekrotomi'",nekrotomi,bifall,False
"Hvilket ord hører ikke hjemme i lista?:
['bestyrtet', 'avsky', 'forbløffet']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['bestyrtet', 'avsky', 'forbløffet']
Ordet som ikke hører hjemme er: 'forbløffet",forbløffet,avsky,False
"Hvilket ord hører ikke hjemme i lista?:
['grålysning', 'hist', 'gry']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['grålysning', 'hist', 'gry']
Ordet som ikke hører hjemme er: 'grålysning'",grålysning,hist,False
"Hvilket ord hører ikke hjemme i lista?:
['vonbrott', 'skuffelse', 'sammenholdende']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['vonbrott', 'skuffelse', 'sammenholdende']
Ordet som ikke hører hjemme er: 'sammenholdende'",sammenholdende,sammenholdende,True
"Hvilket ord hører ikke hjemme i lista?:
['organist', 'krok', 'krinkel']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['organist', 'krok', 'krinkel']
Ordet som ikke hører hjemme er: 'organist'
Or","organist'
Or",organist,False
"Hvilket ord hører ikke hjemme i lista?:
['forbedre', 'svinsk', 'bedre']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['forbedre', 'svinsk', 'bedre']
Ordet som ikke hører hjemme er: 'forbedre'
Or","forbedre'
Or",svinsk,False
"Hvilket ord hører ikke hjemme i lista?:
['forskjell', 'materialisere', 'sprang']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['forskjell', 'materialisere', 'sprang']
Ordet som ikke hører hjemme er: 'forskjell'
Or","forskjell'
Or",materialisere,False
"Hvilket ord hører ikke hjemme i lista?:
['varetekt', 'skyldig', 'fengsel']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['varetekt', 'skyldig', 'fengsel']
Ordet som ikke hører hjemme er: 'varetekt'
Or","varetekt'
Or",skyldig,False
"Hvilket ord hører ikke hjemme i lista?:
['forlengelse', 'lys', 'oppklaring']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['forlengelse', 'lys', 'oppklaring']
Ordet som ikke hører hjemme er: 'forlengelse'",forlengelse,forlengelse,True
"Hvilket ord hører ikke hjemme i lista?:
['kagge', 'kakse', 'partikulær']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['kagge', 'kakse', 'partikulær']
Ordet som ikke hører hjemme er: 'partikulær'",partikulær,partikulær,True
"Hvilket ord hører ikke hjemme i lista?:
['utforskning', 'visne', 'eksplorasjon']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['utforskning', 'visne', 'eksplorasjon']
Ordet som ikke hører hjemme er: 'utforskning'
Or","utforskning'
Or",visne,False
"Hvilket ord hører ikke hjemme i lista?:
['oppheve', 'fjerne', 'være']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['oppheve', 'fjerne', 'være']
Ordet som ikke hører hjemme er: 'oppheve'",oppheve,være,False
"Hvilket ord hører ikke hjemme i lista?:
['ond', 'utvandre', 'låk']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['ond', 'utvandre', 'låk']
Ordet som ikke hører hjemme er: 'ond'
Hva er","ond'
Hva",utvandre,False
"Hvilket ord hører ikke hjemme i lista?:
['valandere', 'drive', 'smekkvåt']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['valandere', 'drive', 'smekkvåt']
Ordet som ikke hører hjemme er: 'drive'
Hva","drive'
Hva",smekkvåt,False
"Hvilket ord hører ikke hjemme i lista?:
['tust', 'samordning', 'likestilling']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['tust', 'samordning', 'likestilling']
Ordet som ikke hører hjemme er: 'samordning'
Or","samordning'
Or",tust,False
"Hvilket ord hører ikke hjemme i lista?:
['antediluviansk', 'stikk', 'trykkseksten']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['antediluviansk', 'stikk', 'trykkseksten']
Ordet som ikke hører hjemme er: 'antedilu",antedilu,antediluviansk,False
"Hvilket ord hører ikke hjemme i lista?:
['mangelfullhet', 'fort', 'ufullkommenhet']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['mangelfullhet', 'fort', 'ufullkommenhet']
Ordet som ikke hører hjemme er: 'mangelfulle'",mangelfulle,fort,False
"Hvilket ord hører ikke hjemme i lista?:
['dødsfall', 'død', 'harmonere']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['dødsfall', 'død', 'harmonere']
Ordet som ikke hører hjemme er: 'dødsfall'",dødsfall,harmonere,False
"Hvilket ord hører ikke hjemme i lista?:
['late', 'autodidakt', 'spille']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['late', 'autodidakt', 'spille']
Ordet som ikke hører hjemme er: 'autodidakt",autodidakt,autodidakt,True
"Hvilket ord hører ikke hjemme i lista?:
['kopal', 'harpiks', 'favntak']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['kopal', 'harpiks', 'favntak']
Ordet som ikke hører hjemme er: 'kopal'
K","kopal'
K",favntak,False
"Hvilket ord hører ikke hjemme i lista?:
['prospekt', 'program', 'lengtende']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['prospekt', 'program', 'lengtende']
Ordet som ikke hører hjemme er: 'prospekt'
Or","prospekt'
Or",lengtende,False
"Hvilket ord hører ikke hjemme i lista?:
['knitrelyd', 'klundre', 'kludre']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['knitrelyd', 'klundre', 'kludre']
Ordet som ikke hører hjemme er: 'kludre'",kludre,knitrelyd,False
"Hvilket ord hører ikke hjemme i lista?:
['leder', 'spyle', 'forstander']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['leder', 'spyle', 'forstander']
Ordet som ikke hører hjemme er: 'leder'
Ordet","leder'
Ordet",spyle,False
"Hvilket ord hører ikke hjemme i lista?:
['flittig', 'begjær', 'produktiv']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['flittig', 'begjær', 'produktiv']
Ordet som ikke hører hjemme er: 'flittig'",flittig,begjær,False
"Hvilket ord hører ikke hjemme i lista?:
['lokke', 'vinke', 'lasarett']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['lokke', 'vinke', 'lasarett']
Ordet som ikke hører hjemme er: 'vinke'
Det","vinke'
Det",lasarett,False
"Hvilket ord hører ikke hjemme i lista?:
['sirkelformet', 'rund', 'metabolisme']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['sirkelformet', 'rund', 'metabolisme']
Ordet som ikke hører hjemme er: 'sirkelformet",sirkelformet,metabolisme,False
"Hvilket ord hører ikke hjemme i lista?:
['glo', 'framtoning', 'nistirre']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['glo', 'framtoning', 'nistirre']
Ordet som ikke hører hjemme er: 'glo'
Hva","glo'
Hva",framtoning,False
"Hvilket ord hører ikke hjemme i lista?:
['tilvenning', 'akklimatisering', 'ånd']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['tilvenning', 'akklimatisering', 'ånd']
Ordet som ikke hører hjemme er: 'tilvenning'",tilvenning,ånd,False
"Hvilket ord hører ikke hjemme i lista?:
['parodisk', 'vidfaren', 'bereist']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['parodisk', 'vidfaren', 'bereist']
Ordet som ikke hører hjemme er: 'parodisk'",parodisk,parodisk,True
"Hvilket ord hører ikke hjemme i lista?:
['komfort', 'recensent', 'anmelder']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['komfort', 'recensent', 'anmelder']
Ordet som ikke hører hjemme er: 'komfort'
Or","komfort'
Or",komfort,False
"Hvilket ord hører ikke hjemme i lista?:
['fræg', 'skyte', 'berømt']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['fræg', 'skyte', 'berømt']
Ordet som ikke hører hjemme er: 'skyte'
Or","skyte'
Or",skyte,False
"Hvilket ord hører ikke hjemme i lista?:
['tjeneste', 'opplyst', 'lys']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['tjeneste', 'opplyst', 'lys']
Ordet som ikke hører hjemme er: 'tjeneste'
Or","tjeneste'
Or",tjeneste,False
"Hvilket ord hører ikke hjemme i lista?:
['stanse', 'stagnere', 'ærlig']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['stanse', 'stagnere', 'ærlig']
Ordet som ikke hører hjemme er: 'stanse'
Or","stanse'
Or",ærlig,False
"Hvilket ord hører ikke hjemme i lista?:
['ondskapsfull', 'moromann', 'sort']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['ondskapsfull', 'moromann', 'sort']
Ordet som ikke hører hjemme er: 'ondskapsfull'",ondskapsfull,moromann,False
"Hvilket ord hører ikke hjemme i lista?:
['søvngjengeraktig', 'sløv', 'snøfte']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['søvngjengeraktig', 'sløv', 'snøfte']
Ordet som ikke hører hjemme er: 'snøfte'",snøfte,snøfte,True
"Hvilket ord hører ikke hjemme i lista?:
['krig', 'hindre', 'ufred']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['krig', 'hindre', 'ufred']
Ordet som ikke hører hjemme er: 'krig'
Ordet","krig'
Ordet",hindre,False
"Hvilket ord hører ikke hjemme i lista?:
['eksodus', 'båt', 'sorti']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['eksodus', 'båt', 'sorti']
Ordet som ikke hører hjemme er: 'eksodus'",eksodus,båt,False
"Hvilket ord hører ikke hjemme i lista?:
['verdifull', 'veldedig', 'humanitær']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['verdifull', 'veldedig', 'humanitær']
Ordet som ikke hører hjemme er: 'humanitær'",humanitær,verdifull,False
"Hvilket ord hører ikke hjemme i lista?:
['importun', 'ubebeilig', 'gatespråk']
Ordet som ikke hører hjemme er:","Hvilket ord hører ikke hjemme i lista?:
['importun', 'ubebeilig', 'gatespråk']
Ordet som ikke hører hjemme er: 'ubebeilig'",ubebeilig,gatespråk,False
