prompt,generated_text,predicted_token,accepted_predictions,correct_prediction,language
"Idiom:
Ein får bøye kvisten medan han er","Idiom:
Ein får bøye kvisten medan han er kvast, og i lang",kvast,['ung'],False,nno
"Idiom:
Ein får setje segl som vinden","Idiom:
Ein får setje segl som vinden!
Du, den s","
Du",['blæs'],False,nno
"Idiom:
Ein får ta dagen som han","Idiom:
Ein får ta dagen som han er i desse strok",er,['kjem'],False,nno
"Idiom:
Ein god vilje er betre enn","Idiom:
Ein god vilje er betre enn god forstand.
eller noko",god,['gåver'],False,nno
"Idiom:
Ein kan leve vel med lite og ille med","Idiom:
Ein kan leve vel med lite og ille med mykje.
Eg høyr","mykje.
Eg",['mykje'],False,nno
"Idiom:
Ein kan øyde det sju kan","Idiom:
Ein kan øyde det sju kan vatne eit tre ein",vatne,['sanke'],False,nno
"Idiom:
Ein kjenner sine venner best, når nauda","Idiom:
Ein kjenner sine venner best, når nauda er nær!
— V",er,['kjem'],False,nno
"Idiom:
Ein krokete stav er betre enn","Idiom:
Ein krokete stav er betre enn ein haltande hest",ein,['ingen'],False,nno
"Idiom:
Ein køyrer betre på to hjul enn på","Idiom:
Ein køyrer betre på to hjul enn på fire.
Sjå deg rundt,","fire.
Sjå",['eitt'],False,nno
"Idiom:
Ein liten fisk på bordet er betre enn ein stor i","Idiom:
Ein liten fisk på bordet er betre enn ein stor i havet. - Dansk ordtak",havet,['fjorden'],False,nno
"Idiom:
Ein lyt lide for venleiken si","Idiom:
Ein lyt lide for venleiken si skuld er somme tider",skuld,['skuld'],True,nno
"Idiom:
Ein lærer så lenge ein","Idiom:
Ein lærer så lenge ein lever. Vi visste ikkje",lever,['lever'],True,nno
"Idiom:
Ein må smede medan jarnet er","Idiom:
Ein må smede medan jarnet er varmt, seier ho.",varmt,['varmt'],True,nno
"Idiom:
Ein må ta vondet ved","Idiom:
Ein må ta vondet ved rota når ein skal",rota,['rota'],True,nno
"Idiom:
Ein ny nagle driv den gamle","Idiom:
Ein ny nagle driv den gamle ut. Ein ny nagle",ut,['ut'],True,nno
"Idiom:
Ein ser ikkje folk lenger enn til","Idiom:
Ein ser ikkje folk lenger enn til tennene.
Kvifor","tennene.
Kvifor",['tennene'],False,nno
"Idiom:
Ein skal bøye treet mens det er","Idiom:
Ein skal bøye treet mens det er i vatn, ikkje tør",i,['mjukt'],False,nno
"Idiom:
Ein skal ikkje gå imellom når to oksar","Idiom:
Ein skal ikkje gå imellom når to oksar slåst. Men når dei",slåst,['stangast'],False,nno
"Idiom:
Ein skal ikkje kaste gamle sko før ein har fått","Idiom:
Ein skal ikkje kaste gamle sko før ein har fått nye.",nye,['nye'],True,nno
"Idiom:
Ein skal ikkje kaste stein når ein sit i","Idiom:
Ein skal ikkje kaste stein når ein sit i glasshus;
Eld","glasshus;
Eld",['glashus'],False,nno
"Idiom:
Ein skal ikkje kjemme alle med ein","Idiom:
Ein skal ikkje kjemme alle med ein kam!",kam,['kam'],True,nno
"Idiom:
Ein skal ikkje kjøpe katta i","Idiom:
Ein skal ikkje kjøpe katta i sekken!
Come","sekken!
Come",['sekken'],False,nno
"Idiom:
Ein skal ikkje love meir enn ein kan","Idiom:
Ein skal ikkje love meir enn ein kan halde ...
Str",halde,['halde'],True,nno
"Idiom:
Ein skal ikkje rose dagen før kvelden er","Idiom:
Ein skal ikkje rose dagen før kvelden er komen!
Erling Vik","komen!
Erling",['komen'],False,nno
"Idiom:
Ein skal ikkje selje skinnet før bjørnen er","Idiom:
Ein skal ikkje selje skinnet før bjørnen er skoten er et gammel",skoten,['skoten'],True,nno
"Idiom:
Ein skal ikkje setje bukken til å passe","Idiom:
Ein skal ikkje setje bukken til å passe havresekken, seier eit",havresekken,['havresekken'],True,nno
"Idiom:
Ein skal ikkje setje reven til å gjete","Idiom:
Ein skal ikkje setje reven til å gjete høna, og ingen får",høna,['gjæsene'],False,nno
"Idiom:
Ein skal ikkje skode hunden på","Idiom:
Ein skal ikkje skode hunden på håra, har eg hø",håra,['håra'],True,nno
"Idiom:
Ein skal ikkje smørje smør på","Idiom:
Ein skal ikkje smørje smør på brødet. Ein skal legg",brødet,['flesk'],False,nno
"Idiom:
Ein skal ikkje ta sorga på","Idiom:
Ein skal ikkje ta sorga på forskot. Ikkje tenk",forskot,['forskot'],True,nno
"Idiom:
Ein skal ikkje vente seg vinning før verket er","Idiom:
Ein skal ikkje vente seg vinning før verket er fullferdig, eller å",fullferdig,['gjort'],False,nno
"Idiom:
Ein skal smi mens jernet er","Idiom:
Ein skal smi mens jernet er heitt, og så vid",heitt,['varmt'],False,nno
"Idiom:
Ein skal tru det beste og bu seg på det","Idiom:
Ein skal tru det beste og bu seg på det verste i alle situasjonar,",verste,['verste'],True,nno
"Idiom:
Ein skal vere glad om ein ikkje får alt ein","Idiom:
Ein skal vere glad om ein ikkje får alt ein har mest lyst på av",har,['ønskjer'],False,nno
"Idiom:
Ein skjemmer ikkje hendene på ærleg","Idiom:
Ein skjemmer ikkje hendene på ærleg arbeid (eg meiner bok",arbeid,['arbeid'],True,nno
"Idiom:
Ein skyt ikkje sporv med","Idiom:
Ein skyt ikkje sporv med kanonar, (ikkje",kanonar,['kanoner'],False,nno
"Idiom:
Ein slett måndag betyr ei god","Idiom:
Ein slett måndag betyr ei god veke.
«Ja,","veke.
«Ja",['veke'],False,nno
"Idiom:
Ein står best på eigne","Idiom:
Ein står best på eigne bein, sa far da",bein,['føter'],False,nno
"Idiom:
Ein syr ikkje silkepung av","Idiom:
Ein syr ikkje silkepung av turkis.
Nær","turkis.
Nær",['hampegarn'],False,nno
"Idiom:
Ein tosk kan spørje meir enn ti vise kan","Idiom:
Ein tosk kan spørje meir enn ti vise kan svare, sa den gres",svare,['svare'],True,nno
"Idiom:
Ein treng ikkje gå over bekken etter","Idiom:
Ein treng ikkje gå over bekken etter vatn, skriv Einar Ø",vatn,['vatn'],True,nno
"Idiom:
Ein trur ikkje løgnaren meir enn éin","Idiom:
Ein trur ikkje løgnaren meir enn éin gong, men det han",gong,['gong'],True,nno
"Idiom:
Ein veit ikkje kva ein greier før ein","Idiom:
Ein veit ikkje kva ein greier før ein har prøvd.",har,['prøver'],False,nno
"Idiom:
Ein veit kva ein har, men ikkje kva ein","Idiom:
Ein veit kva ein har, men ikkje kva ein får.
Gjer det beste","får.
Gjer",['får'],False,nno
"Idiom:
Ein vert aldri for gammal til å","Idiom:
Ein vert aldri for gammal til å lære, seier farfar",lære,['lære'],True,nno
"Idiom:
Ein vert ikkje fattig av det ein gjev","Idiom:
Ein vert ikkje fattig av det ein gjev. Ein er fattig med",,['bort'],False,nno
"Idiom:
Ein vert ikkje mann av det ein tener, men av det ein","Idiom:
Ein vert ikkje mann av det ein tener, men av det ein slit for. Og slitet",slit,['sparer'],False,nno
"Idiom:
Ein vrang dom feller dommaren","Idiom:
Ein vrang dom feller dommaren; dg har i",,['sjølv'],False,nno
"Idiom:
Eit barn er som ingen, to som","Idiom:
Eit barn er som ingen, to som ingen og tre som meg",ingen,['ti'],False,nno
"Idiom:
Eit godt råd er gull","Idiom:
Eit godt råd er gull verdt, eller? Kor",verdt,['verdt'],True,nno
"Idiom:
Eit godt øyre får mykje","Idiom:
Eit godt øyre får mykje ddl, men eit",ddl,['høyre'],False,nno
"Idiom:
Eit år er ingen","Idiom:
Eit år er ingen lang tid for eit mennes",lang,['alder'],False,nno
"Idiom:
Eitt tre er ingen","Idiom:
Eitt tre er ingen skog, men ei samling",skog,['skog'],True,nno
"Idiom:
Ekte kjærleik kjenner ingen","Idiom:
Ekte kjærleik kjenner ingen hemningar.
«Du veit","hemningar.
«Du",['grenser'],False,nno
"Idiom:
Eplet fell ikkje langt frå","Idiom:
Eplet fell ikkje langt frå stamma.
Epler","stamma.
Epler",['apalen'],False,nno
"Idiom:
Etter den søte kløe kjem den sure","Idiom:
Etter den søte kløe kjem den sure svie.
Psykologiske","svie.
Psykologiske",['svide'],False,nno
"Idiom:
Etter smil kjem","Idiom:
Etter smil kjem latter, og smilet",latter,['tåre'],False,nno
"Idiom:
Falske venner følgjer ikkje","Idiom:
Falske venner følgjer ikkje same reglar som gode",same,['langt'],False,nno
"Idiom:
Fattigdom og sjukdom kan du ikkje","Idiom:
Fattigdom og sjukdom kan du ikkje flykte frå. Det",flykte,['dølje'],False,nno
"Idiom:
Fattige frendar får lita","Idiom:
Fattige frendar får lita glede av rikdom i",glede,['ære'],False,nno
"Idiom:
Fattige og rike er alle i døden","Idiom:
Fattige og rike er alle i døden ens skjebne;
M",ens,['like'],False,nno
"Idiom:
For mykje klokskap er","Idiom:
For mykje klokskap er sjølvmord.",sjølvmord,['dårskap'],False,nno
"Idiom:
For mykje og for lite skjemmer","Idiom:
For mykje og for lite skjemmer alt - unntatt ordliste",alt,['alt'],True,nno
"Idiom:
Frå ord til handling vert vegen ofte","Idiom:
Frå ord til handling vert vegen ofte kalla med mange nye og",kalla,['lang'],False,nno
"Idiom:
Føde vil ha","Idiom:
Føde vil ha:
Postadresse; Postboks","
Postadresse",['møde'],False,nno
"Idiom:
Galne venner er verre enn","Idiom:
Galne venner er verre enn galskap. Diktere",galskap,['uvenner'],False,nno
"Idiom:
Gammal vane er vond å","Idiom:
Gammal vane er vond å vende ...
A/S Hjemm",vende,['vende'],True,nno
"Idiom:
Gjord gjerning står ikkje til å","Idiom:
Gjord gjerning står ikkje til å endre ...",endre,['endre'],True,nno
"Idiom:
Godt gammalt er betre enn","Idiom:
Godt gammalt er betre enn nymotens.",nymotens,['nytt'],False,nno
"Idiom:
Godt lag gjer kortare","Idiom:
Godt lag gjer kortare dag;",dag,['dag'],True,nno
"Idiom:
Godt lag gjer stutt","Idiom:
Godt lag gjer stutt dag. Det er difor",dag,['dag'],True,nno
"Idiom:
Godt mot er god","Idiom:
Godt mot er god medisin. Godt liv er",medisin,['verje'],False,nno
"Idiom:
Godt samvit er godt å sove","Idiom:
Godt samvit er godt å sove med. Det visste han fordi",med,['med'],True,nno
"Idiom:
Godt ver er ikkje å få for","Idiom:
Godt ver er ikkje å få for alle: Ikkje alle",alle,['pengar'],False,nno
"Idiom:
Gull er godt, men mat lyt ein fyrst","Idiom:
Gull er godt, men mat lyt ein fyrst og fremst ha, sa kon",og,['have'],False,nno
"Idiom:
Gåve skal ikkje vente","Idiom:
Gåve skal ikkje vente på betaling for gåve.",på,['attergåve'],False,nno
"Idiom:
Hallande lass er lett å","Idiom:
Hallande lass er lett å ta. Slaget f",ta,['velte'],False,nno
"Idiom:
Halv bot er inga","Idiom:
Halv bot er inga bot. Halv mann er",bot,['bot'],True,nno
"Idiom:
Halvgjort verk skal ein ikkje vise","Idiom:
Halvgjort verk skal ein ikkje vise fram - ikkje ha det",fram,['fram'],True,nno
"Idiom:
Han er klok, som lærer av annan manns","Idiom:
Han er klok, som lærer av annan manns skade...",skade,['skade'],True,nno
"Idiom:
Han er sjølv vond, som trur at alle er","Idiom:
Han er sjølv vond, som trur at alle er det. Eg likar han,",det,['vonde'],False,nno
"Idiom:
Han hjelper to gonger, som hjelper i","Idiom:
Han hjelper to gonger, som hjelper i det heile er nødvendig å",det,['nauda'],False,nno
"Idiom:
Han skal grave djupt, som vil byggje","Idiom:
Han skal grave djupt, som vil byggje vegen, han som sjølv",vegen,['høgt'],False,nno
"Idiom:
Han talar ikkje best som taler","Idiom:
Han talar ikkje best som taler mest.
vil alltid gå","mest.
vil",['mest'],False,nno
"Idiom:
Har du klave, får du","Idiom:
Har du klave, får du nok ko 1 1 '",nok,['ku'],False,nno
"Idiom:
Har du sagt A, får du også seie","Idiom:
Har du sagt A, får du også seie B. Så enkelt er det.",B,['B'],True,nno
"Idiom:
Heime er kvar mann","Idiom:
Heime er kvar mann herre.
Talespråk:","herre.
Talespråk",['herre'],False,nno
"Idiom:
Heimegjort kan og vere","Idiom:
Heimegjort kan og vere nyttig!
Slik kan vi","nyttig!
Slik",['velgjort'],False,nno
"Idiom:
Heller fattig med ære enn rik med","Idiom:
Heller fattig med ære enn rik med skam. Det var en",skam,['skam'],True,nno
"Idiom:
Herrar og narrar talar","Idiom:
Herrar og narrar talar aldri om seg sjølve.",aldri,['fritt'],False,nno
"Idiom:
Himmelen er blå, om ikkje den blinde ser","Idiom:
Himmelen er blå, om ikkje den blinde ser det. Om ein liten gut",det,['det'],True,nno
"Idiom:
Hungeren er beste","Idiom:
Hungeren er besteforeldres og foreld",foreldres,['kokken'],False,nno
"Idiom:
I dag raud, i morgon","Idiom:
I dag raud, i morgon kanskje svart Idiom",kanskje,['daud'],False,nno
"Idiom:
I mørket er alle kattar","Idiom:
I mørket er alle kattar grå, og kvardagen",grå,['grå'],True,nno
"Idiom:
Inga rose utan","Idiom:
Inga rose utan torner!
Ingrid","torner!
Ingrid",['taggar'],False,nno
"Idiom:
Ingen røyk utan","Idiom:
Ingen røyk utan eld?
Ei kjens","eld?
Ei",['eld'],False,nno
"Idiom:
Ingen ting er så visst som døden, og ingen ting så uviss som","Idiom:
Ingen ting er så visst som døden, og ingen ting så uviss som dødens time. Men ingen",dødens,['dødstimen'],False,nno
"Idiom:
Inkje nytt er godt","Idiom:
Inkje nytt er godt nytt!
Jon Al","nytt!
Jon",['nytt'],False,nno
"Idiom:
Inkje svar er og eit","Idiom:
Inkje svar er og eit svar - med andre ord",svar,['svar'],True,nno
"Idiom:
Jorda gøymer og vi","Idiom:
Jorda gøymer og vi gravlegg våre døde og",gravlegg,['gløymer'],False,nno
"Idiom:
Kjelen ler av gryta, men er svart","Idiom:
Kjelen ler av gryta, men er svart inni. Så lenge du",inni,['sjølv'],False,nno
"Idiom:
Kjem tid, kjem","Idiom:
Kjem tid, kjem skutel ..
K",skutel,['råd'],False,nno
"Idiom:
Klenaste hjulet knakar","Idiom:
Klenaste hjulet knakar på ratten.
Mitt",på,['mest'],False,nno
"Idiom:
Kvar er sin eigen","Idiom:
Kvar er sin eigen lykkes smed?
å",lykkes,['lukkesmed'],False,nno
"Idiom:
Kvar fugl syng med sitt","Idiom:
Kvar fugl syng med sitt nebb: Eg",nebb,['nebb'],True,nno
"Idiom:
Lat skreddar brukar lang","Idiom:
Lat skreddar brukar lang tid på å sy i",tid,['tråd'],False,nno
"Idiom:
Like barn leikar","Idiom:
Like barn leikar best er skrevet med tanke",best,['best'],True,nno
"Idiom:
Lita tue kan velte stort","Idiom:
Lita tue kan velte stort lass;
og ein","lass;
og",['lass'],False,nno
"Idiom:
Lukka er ikkje lenge om å snu","Idiom:
Lukka er ikkje lenge om å snu seg i den vesle,",seg,['seg'],True,nno
"Idiom:
Lærdom er lett å","Idiom:
Lærdom er lett å bære, hvis man kjenner",bære,['bere'],False,nno
"Idiom:
Mange bekker små gjer ei stor","Idiom:
Mange bekker små gjer ei stor å. Ordspråk frå",å,['å'],True,nno
"Idiom:
Mange forbod gjer mange","Idiom:
Mange forbod gjer mange frie?
Å finne seg","frie?
Å",['lovbrot'],False,nno
"Idiom:
Mange kokkar mykje","Idiom:
Mange kokkar mykje søl.
Beste kokk","søl.
Beste",['søl'],False,nno
"Idiom:
Med lov skal ein land","Idiom:
Med lov skal ein land byggja: lov skal",byggja,['byggje'],False,nno
"Idiom:
Morgonstund har gull i","Idiom:
Morgonstund har gull i munn (Aksel Sande",munn,['munn'],True,nno
"Idiom:
Mot fører mannen over","Idiom:
Mot fører mannen over til setninger hvor det",til,['heia'],False,nno
"Idiom:
Namnet skjemmer ingen, men ein kan sjølv skjemme","Idiom:
Namnet skjemmer ingen, men ein kan sjølv skjemme sitt namn og sitt ryk",sitt,['namnet'],False,nno
"Idiom:
Naud lyder inga","Idiom:
Naud lyder inga klage, og ei sorg",klage,['lov'],False,nno
"Idiom:
Naud lærer naken kjerring å","Idiom:
Naud lærer naken kjerring å spinne Omsetjar",spinne,['spinne'],True,nno
"Idiom:
Nauda gjer det sure","Idiom:
Nauda gjer det sure, når ein fyrst held",,['søtt'],False,nno
"Idiom:
Når det går som best, skal ein akte seg","Idiom:
Når det går som best, skal ein akte seg når ein gjer ting med",når,['mest'],False,nno
"Idiom:
Når det regnar på presten, så dryp det på","Idiom:
Når det regnar på presten, så dryp det på klokkaren, sa dei",klokkaren,['klokkaren'],True,nno
"Idiom:
Når katten er borte dansar musene på","Idiom:
Når katten er borte dansar musene på bordet!
Norsk utgave O","bordet!
Norsk",['bordet'],False,nno
"Idiom:
Når leiken er best, skal ein halde","Idiom:
Når leiken er best, skal ein halde seg heilt stille og la",seg,['opp'],False,nno
"Idiom:
Når lukka er god, går allting","Idiom:
Når lukka er god, går allting greitt - ikkje sant",greitt,['godt'],False,nno
"Idiom:
Når våren kjem, er vinteren","Idiom:
Når våren kjem, er vinteren slutt - slik kjenner ein",slutt,['gløymd'],False,nno
"Idiom:
Når ølet går inn, går vitet","Idiom:
Når ølet går inn, går vitet ut. Dette er et uts",ut,['ut'],True,nno
"Idiom:
Om sommaren er det hus i kvar","Idiom:
Om sommaren er det hus i kvar ein krok. Det fin",ein,['busk'],False,nno
"Idiom:
Pengelaus mann går trygt mellom","Idiom:
Pengelaus mann går trygt mellom labbane på kvar",labbane,['tjuvar'],False,nno
"Idiom:
Retten er for alle den","Idiom:
Retten er for alle den siste timen på dagen. På",siste,['same'],False,nno
"Idiom:
Rikdom gjer friaren","Idiom:
Rikdom gjer friaren til mann.
Likskap",til,['fager'],False,nno
"Idiom:
Ros ikkje fisken før han ligg på","Idiom:
Ros ikkje fisken før han ligg på disken.
Ikkje t","disken.
Ikkje",['disken'],False,nno
"Idiom:
Røynsla er ein dyr","Idiom:
Røynsla er ein dyr læremeister ... og",læremeister,['læremeister'],True,nno
"Idiom:
Sanninga kan vere vond å","Idiom:
Sanninga kan vere vond å sveige for eit mennes",sveige,['høyre'],False,nno
"Idiom:
Set ikkje ut til i morgon det du kan gjere i","Idiom:
Set ikkje ut til i morgon det du kan gjere i dag!
Idiom:
","dag!
Idiom",['dag'],False,nno
"Idiom:
Sinne gjer vonde","Idiom:
Sinne gjer vonde ting, og det er ikkje",ting,['minne'],False,nno
"Idiom:
Siste svaret er best å","Idiom:
Siste svaret er best å lære utenat da det",lære,['minnast'],False,nno
"Idiom:
Sjølvvis vert aldri","Idiom:
Sjølvvis vert aldri brukt i fleirstav",brukt,['vis'],False,nno
"Idiom:
Skogen har mange","Idiom:
Skogen har mange navn. Vi kaller oss nordmenn",navn,['auge'],False,nno
"Idiom:
Skogen veks mens folket","Idiom:
Skogen veks mens folket minkar?
Ordene","minkar?
Ordene",['søv'],False,nno
"Idiom:
Smular er også","Idiom:
Smular er også et populært adjektiv",et,['brød'],False,nno
"Idiom:
Små barn og galne folk seier","Idiom:
Små barn og galne folk seier: Du er den største",,['sanninga'],False,nno
"Idiom:
Små bitar er også","Idiom:
Små bitar er også brød! av Lom",brød,['mat'],False,nno
"Idiom:
Små båtar smetter seg fram der store skip står","Idiom:
Små båtar smetter seg fram der store skip står i ei klynge og",i,['fast'],False,nno
"Idiom:
Små gryter har og","Idiom:
Små gryter har og øyre (barnekor",øyre,['øyro'],False,nno
"Idiom:
Små sorger taler, men dei store","Idiom:
Små sorger taler, men dei store teier. Små tårer",teier,['teier'],True,nno
"Idiom:
Snøen som fell i mai blir ikkje lenge","Idiom:
Snøen som fell i mai blir ikkje lenge på fjellet. Ikkje",på,['liggjande'],False,nno
"Idiom:
Som du kokar, lyt du","Idiom:
Som du kokar, lyt du eta! Kvi",eta,['ete'],False,nno
"Idiom:
Som ein kokar får ein","Idiom:
Som ein kokar får ein kråke til å",kråke,['ete'],False,nno
"Idiom:
Som ein reider, skal ein","Idiom:
Som ein reider, skal ein liggja — og vera",liggja,['liggje'],False,nno
"Idiom:
Som ein skilst med folk, finn ein dei","Idiom:
Som ein skilst med folk, finn ein dei att i bøker. Det",att,['att'],True,nno
"Idiom:
Spe og spott gjer ingen mann","Idiom:
Spe og spott gjer ingen mann klok.
Lære utan liv","klok.
Lære",['godt'],False,nno
"Idiom:
Spenner ein bogen for hardt, vil han","Idiom:
Spenner ein bogen for hardt, vil han uvegerleg sp",uvegerleg,['breste'],False,nno
"Idiom:
Stor fugl treng stort","Idiom:
Stor fugl treng stort reir.
Ein stor","reir.
Ein",['reir'],False,nno
"Idiom:
Stor naud gjer korte","Idiom:
Stor naud gjer korte ord korte.
Den einaste",ord,['bøner'],False,nno
"Idiom:
Store ord fyller ingen","Idiom:
Store ord fyller ingen mage.
f eg føler","mage.
f",['sekk'],False,nno
"Idiom:
Store ord og feitt flesk sit ikkje fast i","Idiom:
Store ord og feitt flesk sit ikkje fast i halsen til andre enn meg,",halsen,['halsen'],True,nno
"Idiom:
Store skip krev djupe","Idiom:
Store skip krev djupe farteigar. Store",farteigar,['sund'],False,nno
"Idiom:
Store tre vil seint vere","Idiom:
Store tre vil seint vere blant dei ting menneska",blant,['vaksne'],False,nno
"Idiom:
Størst er ikkje alltid det","Idiom:
Størst er ikkje alltid det same som best.
Då",same,['beste'],False,nno
"Idiom:
Så lenge det er liv, er det","Idiom:
Så lenge det er liv, er det håp...
eller... i","håp...
eller",['håp'],False,nno
"Idiom:
Sølv i pungen gjev mat i","Idiom:
Sølv i pungen gjev mat i munn.
Kortstokken","munn.
Kortstokken",['munnen'],False,nno
"Idiom:
Søvnen er ein stor tjuv, han stel halve","Idiom:
Søvnen er ein stor tjuv, han stel halve natta.
Det er den","natta.
Det",['tida'],False,nno
"Idiom:
Ta tyngste taket først og beste biten","Idiom:
Ta tyngste taket først og beste biten etterpå, sa fanden",etterpå,['sist'],False,nno
"Idiom:
Tanken er ikkje god å","Idiom:
Tanken er ikkje god å mala.
Ein gong","mala.
Ein",['tøyme'],False,nno
"Idiom:
Tap og vinn med same","Idiom:
Tap og vinn med same sinn:
tø •","sinn:
tø",['sinn'],False,nno
"Idiom:
Tidleg lært vert seint","Idiom:
Tidleg lært vert seint gløymt av alt",gløymt,['gløymt'],True,nno
"Idiom:
Til lausare grunn, til lettare å","Idiom:
Til lausare grunn, til lettare å kunne verta flytt på,",kunne,['grave'],False,nno
"Idiom:
To fuglar ber betre til reirs enn","Idiom:
To fuglar ber betre til reirs enn mang ein mann ber til",mang,['éin'],False,nno
"Idiom:
To hender kan snart verte","Idiom:
To hender kan snart verte til to kjensler",til,['fulle'],False,nno
"Idiom:
Tomme tønner ramlar","Idiom:
Tomme tønner ramlar mest, heitte det",mest,['mest'],True,nno
"Idiom:
Tomt hus treng ingen","Idiom:
Tomt hus treng ingen gardiner, det skin",gardiner,['lås'],False,nno
"Idiom:
Ugjord gjerning får inga","Idiom:
Ugjord gjerning får inga lønn på jord; så",lønn,['lønn'],True,nno
"Idiom:
Ulike strenger gjev beste","Idiom:
Ulike strenger gjev beste klangen: D =",klangen,['klangen'],True,nno
"Idiom:
Ungdommen gjer mangt, som alderdommen","Idiom:
Ungdommen gjer mangt, som alderdommen ikkje kan gjere etter.",ikkje,['angrar'],False,nno
"Idiom:
Utan fiende blir det ingen","Idiom:
Utan fiende blir det ingen leiar; utan le",leiar,['strid'],False,nno
"Idiom:
Utan mat og drikke, duger helten","Idiom:
Utan mat og drikke, duger helten ikkje?
Til å begynne","ikkje?
Til",['ikkje'],False,nno
"Idiom:
Utan møde inga","Idiom:
Utan møde inga sak! Det var eit",sak,['føde'],False,nno
"Idiom:
Var alle rike, så ville ingen ro","Idiom:
Var alle rike, så ville ingen rope, ""
I en landsby",pe,['båten'],False,nno
"Idiom:
Varsemd er mor åt","Idiom:
Varsemd er mor åt løgna.
Original","løgna.
Original",['visdomen'],False,nno
"Idiom:
Vatnet er sterkaste drikken: det driv både kvern og","Idiom:
Vatnet er sterkaste drikken: det driv både kvern og mosekjerra",mosekjerra,['sag'],False,nno
"Idiom:
Vatnet veit kva veg det skal","Idiom:
Vatnet veit kva veg det skal gå.
/ Løy","gå.
",['gå'],False,nno
"Idiom:
Vegen til Helvete er brulagd med","Idiom:
Vegen til Helvete er brulagd med gode forsett.",gode,['pengar'],False,nno
"Idiom:
Vel begynt er halvt","Idiom:
Vel begynt er halvt fullendt. I dag",fullendt,['gjort'],False,nno
"Idiom:
Vene eple kan og vere","Idiom:
Vene eple kan og vere:",,['sure'],False,nno
"Idiom:
Venleik utan vit er lite","Idiom:
Venleik utan vit er lite verd; det er vit",verd,['verdt'],False,nno
"Idiom:
Vi har alle sett vogga, men ikkje","Idiom:
Vi har alle sett vogga, men ikkje alle har vakna. Vi",alle,['grava'],False,nno
"Idiom:
Vi veit kva vi har, men ikkje kva vi","Idiom:
Vi veit kva vi har, men ikkje kva vi far.
Tre hundre og","far.
Tre",['får'],False,nno
"Idiom:
Visdom er ikkje","Idiom:
Visdom er ikkje for dei som berre ve",for,['arvegods'],False,nno
"Idiom:
Vonde gjerningar hatar","Idiom:
Vonde gjerningar hatar dei.
Tolmar:","dei.
Tolmar",['lyset'],False,nno
"Idiom:
Vonde ord gjer vondt folk","Idiom:
Vonde ord gjer vondt folk får vondt i sjela",får,['verre'],False,nno
"Idiom:
Vonde tankar skal ein møte på","Idiom:
Vonde tankar skal ein møte på vegen, så vel som",vegen,['dørstokken'],False,nno
"Idiom:
Vonde varer er seine å","Idiom:
Vonde varer er seine å lage, sene, det",lage,['selje'],False,nno
"Idiom:
Vondt heiter godt når verre kjem","Idiom:
Vondt heiter godt når verre kjem att;
Høgt","att;
Høgt",['etter'],False,nno
"Idiom:
Vågande vinn, og vågande","Idiom:
Vågande vinn, og vågande vond i Det var ikkje",vond,['taper'],False,nno
"Idiom:
Å halde opp i rett tid er ein god","Idiom:
Å halde opp i rett tid er ein god vane - både når",vane,['kunst'],False,nno
"Idiom:
Å prøve kostar ingen","Idiom:
Å prøve kostar ingen ting: Å ikkje gjere",ting,['ting'],True,nno
"Idiom:
Ære den som ærast","Idiom:
Ære den som ærast kan!
Æres den","kan!
Æres",['bør'],False,nno
"Idiom:
Ærlegdom varer","Idiom:
Ærlegdom varer lengst, sier me i",lengst,['lengst'],True,nno
"Idiom:
Éin drope gjer glaset for","Idiom:
Éin drope gjer glaset for stivt;
Ei","stivt;
Ei",['fullt'],False,nno
"Idiom:
Aldri så galt at det ikke er godt for","Idiom:
Aldri så galt at det ikke er godt for noe!",noe,['noe'],True,nob
"Idiom:
Alle bekker renner ut i","Idiom:
Alle bekker renner ut i havet;
alle bekker","havet;
alle",['havet'],False,nob
"Idiom:
Alle gode ting er","Idiom:
Alle gode ting er tre er i salg fra",tre,['tre'],True,nob
"Idiom:
Alle har et søskenbarn på","Idiom:
Alle har et søskenbarn på Gjøvik! (The T",Gjøvik,['Gjøvik'],True,nob
"Idiom:
Alle har sitt kors å","Idiom:
Alle har sitt kors å bære, som de aldri",bære,['bære'],True,nob
"Idiom:
Alle mine drømmer er falt i","Idiom:
Alle mine drømmer er falt i grus!
venner for","grus!
venner",['grus'],False,nob
"Idiom:
Alle veier fører til","Idiom:
Alle veier fører til Rom, står det i",Rom,['Rom'],True,nob
"Idiom:
Alt er klappet og","Idiom:
Alt er klappet og klart for avreisen.",klart,['klart'],True,nob
"Idiom:
Alt går sin vante","Idiom:
Alt går sin vante gang for Maria, helt",gang,['gang'],True,nob
"Idiom:
Alt vil komme for en","Idiom:
Alt vil komme for en dag ...
Rosal",dag,['dag'],True,nob
"Idiom:
Ane fred og ingen","Idiom:
Ane fred og ingen fare da han kom inn",fare,['fare'],True,nob
"Idiom:
Ane ugler i","Idiom:
Ane ugler i sausen: Enkle",sausen,['mosen'],False,nob
"Idiom:
Av en liten gnist blir det en stor","Idiom:
Av en liten gnist blir det en stor flamme...
© 2001","flamme...
©",['ild'],False,nob
"Idiom:
Av to onder velger man det","Idiom:
Av to onder velger man det minste — men av et",minste,['minste'],True,nob
"Idiom:
Bak lås og","Idiom:
Bak lås og slå:
Regnskogen","slå:
Regnskogen",['slå'],False,nob
