category,prompt,generated_text,predicted_token,target_token,correct_prediction
gram2-motsetning,#sannsynlig# er for #usannsynlig# som #akseptabelt# er for #,#sannsynlig# er for #usannsynlig# som #akseptabelt# er for #katastrofalt#.,katastrofalt,uakseptabelt,False
gram2-motsetning,#sannsynlig# er for #usannsynlig# som #vitende# er for #,#sannsynlig# er for #usannsynlig# som #vitende# er for #sikkert# og #,sikkert,uvitende,False
gram2-motsetning,#sannsynlig# er for #usannsynlig# som #viss# er for #,#sannsynlig# er for #usannsynlig# som #viss# er for #usannsynlig# i,usannsynlig,uviss,False
gram2-motsetning,#sannsynlig# er for #usannsynlig# som #klar# er for #,#sannsynlig# er for #usannsynlig# som #klar# er for #over #klar,over,uklar,False
gram2-motsetning,#sannsynlig# er for #usannsynlig# som #komfortabel# er for #,#sannsynlig# er for #usannsynlig# som #komfortabel# er for #ubehaglig#,ubehaglig,ukomfortabel,False
gram2-motsetning,#sannsynlig# er for #usannsynlig# som #konsekvent# er for #,#sannsynlig# er for #usannsynlig# som #konsekvent# er for #konsekvent# som,konsekvent,inkonsekvent,False
gram2-motsetning,#sannsynlig# er for #usannsynlig# som #beleilig# er for #,#sannsynlig# er for #usannsynlig# som #beleilig# er for #upraktisk#.,upraktisk,ubeleilig,False
gram2-motsetning,#sannsynlig# er for #usannsynlig# som #avgjort# er for #,"#sannsynlig# er for #usannsynlig# som #avgjort# er for #sannsynlig#""",sannsynlig,uavgjort,False
gram2-motsetning,#sannsynlig# er for #usannsynlig# som #effektiv# er for #,#sannsynlig# er for #usannsynlig# som #effektiv# er for #ineffektiv#.,ineffektiv,ineffektiv,True
gram2-motsetning,#sannsynlig# er for #usannsynlig# som #etisk# er for #,#sannsynlig# er for #usannsynlig# som #etisk# er for #umoralsk# som,umoralsk,uetisk,False
gram2-motsetning,#sannsynlig# er for #usannsynlig# som #heldig# er for #,"#sannsynlig# er for #usannsynlig# som #heldig# er for #forbannet#
#","forbannet#
",uheldig,False
gram2-motsetning,#sannsynlig# er for #usannsynlig# som #ærlig# er for #,"#sannsynlig# er for #usannsynlig# som #ærlig# er for #uærlig#, #",uærlig,uærlig,True
gram2-motsetning,#sannsynlig# er for #usannsynlig# som #informert# er for #,#sannsynlig# er for #usannsynlig# som #informert# er for #desinformert#,desinformert,uinformert,False
gram2-motsetning,#sannsynlig# er for #usannsynlig# som #kjent# er for #,#sannsynlig# er for #usannsynlig# som #kjent# er for #ukjent#.,ukjent,ukjent,True
gram2-motsetning,#logisk# er for #ulogisk# som #behagelig# er for #,#logisk# er for #ulogisk# som #behagelig# er for #ubehagelig# eller,ubehagelig,ubehagelig,True
gram2-motsetning,#logisk# er for #ulogisk# som #mulig# er for #,#logisk# er for #ulogisk# som #mulig# er for #umulig#. ,umulig,umulig,True
gram2-motsetning,#logisk# er for #ulogisk# som #muligens# er for #,#logisk# er for #ulogisk# som #muligens# er for #helt# som #,helt,umulig,False
gram2-motsetning,#logisk# er for #ulogisk# som #produktiv# er for #,"#logisk# er for #ulogisk# som #produktiv# er for #inproduktiv#
#","inproduktiv#
",uproduktiv,False
gram2-motsetning,#logisk# er for #ulogisk# som #rasjonell# er for #,#logisk# er for #ulogisk# som #rasjonell# er for #irrasjonell#.,irrasjonell,irrasjonell,True
gram2-motsetning,#logisk# er for #ulogisk# som #rimelig# er for #,#logisk# er for #ulogisk# som #rimelig# er for #usammenhengende#,usammenhengende,urimelig,False
gram2-motsetning,#logisk# er for #ulogisk# som #ansvarlig# er for #,#logisk# er for #ulogisk# som #ansvarlig# er for #usikker# som #,usikker,uansvarlig,False
gram2-motsetning,#logisk# er for #ulogisk# som #sikker# er for #,#logisk# er for #ulogisk# som #sikker# er for #usikker# som #,usikker,usikker,True
gram2-motsetning,#logisk# er for #ulogisk# som #smakfull# er for #,#logisk# er for #ulogisk# som #smakfull# er for #bitter# og #,bitter,usmakelig,False
gram2-motsetning,#logisk# er for #ulogisk# som #akseptabelt# er for #,#logisk# er for #ulogisk# som #akseptabelt# er for #akseptabelt ulog,akseptabelt,uakseptabelt,False
gram2-motsetning,#logisk# er for #ulogisk# som #vitende# er for #,#logisk# er for #ulogisk# som #vitende# er for #mytetroende,mytetroende,uvitende,False
gram2-motsetning,#logisk# er for #ulogisk# som #viss# er for #,"#logisk# er for #ulogisk# som #viss# er for #uviss#,",uviss,uviss,True
gram2-motsetning,#logisk# er for #ulogisk# som #klar# er for #,#logisk# er for #ulogisk# som #klar# er for #uklar#. Her,uklar,uklar,True
gram2-motsetning,#logisk# er for #ulogisk# som #komfortabel# er for #,#logisk# er for #ulogisk# som #komfortabel# er for #uhyggelig#. ,uhyggelig,ukomfortabel,False
gram2-motsetning,#logisk# er for #ulogisk# som #konsekvent# er for #,"#logisk# er for #ulogisk# som #konsekvent# er for #inkonsistent#,",inkonsistent,inkonsekvent,False
gram2-motsetning,#logisk# er for #ulogisk# som #beleilig# er for #,#logisk# er for #ulogisk# som #beleilig# er for #belemret#.,belemret,ubeleilig,False
gram2-motsetning,#logisk# er for #ulogisk# som #avgjort# er for #,#logisk# er for #ulogisk# som #avgjort# er for #likefram# til ikke,likefram,uavgjort,False
gram2-motsetning,#logisk# er for #ulogisk# som #effektiv# er for #,#logisk# er for #ulogisk# som #effektiv# er for #ineffektiv#. For,ineffektiv,ineffektiv,True
gram2-motsetning,#logisk# er for #ulogisk# som #etisk# er for #,#logisk# er for #ulogisk# som #etisk# er for #umulig## ................................,umulig,uetisk,False
gram2-motsetning,#logisk# er for #ulogisk# som #heldig# er for #,#logisk# er for #ulogisk# som #heldig# er for #uheldig#. Er,uheldig,uheldig,True
gram2-motsetning,#logisk# er for #ulogisk# som #ærlig# er for #,#logisk# er for #ulogisk# som #ærlig# er for #falskt# som,falskt,uærlig,False
gram2-motsetning,#logisk# er for #ulogisk# som #informert# er for #,#logisk# er for #ulogisk# som #informert# er for #uinformert#,uinformert,uinformert,True
gram2-motsetning,#logisk# er for #ulogisk# som #kjent# er for #,"#logisk# er for #ulogisk# som #kjent# er for #berømt#.
g","berømt#.
g",ukjent,False
gram2-motsetning,#logisk# er for #ulogisk# som #sannsynlig# er for #,#logisk# er for #ulogisk# som #sannsynlig# er for #usannsynlig# -,usannsynlig,usannsynlig,True
gram2-motsetning,#behagelig# er for #ubehagelig# som #mulig# er for #,"#behagelig# er for #ubehagelig# som #mulig# er for #fine# mennesker
Jeg",fine,umulig,False
gram2-motsetning,#behagelig# er for #ubehagelig# som #muligens# er for #,#behagelig# er for #ubehagelig# som #muligens# er for #ubekvemt#.,ubekvemt,umulig,False
gram2-motsetning,#behagelig# er for #ubehagelig# som #produktiv# er for #,#behagelig# er for #ubehagelig# som #produktiv# er for #uproduktiv# som,uproduktiv,uproduktiv,True
gram2-motsetning,#behagelig# er for #ubehagelig# som #rasjonell# er for #,"#behagelig# er for #ubehagelig# som #rasjonell# er for #irrasjonell#
D","irrasjonell#
D",irrasjonell,False
gram2-motsetning,#behagelig# er for #ubehagelig# som #rimelig# er for #,#behagelig# er for #ubehagelig# som #rimelig# er for #rimelig# ,rimelig,urimelig,False
gram2-motsetning,#behagelig# er for #ubehagelig# som #ansvarlig# er for #,#behagelig# er for #ubehagelig# som #ansvarlig# er for #ansvarsløst#.,ansvarsløst,uansvarlig,False
gram2-motsetning,#behagelig# er for #ubehagelig# som #sikker# er for #,#behagelig# er for #ubehagelig# som #sikker# er for #usikker# og #,usikker,usikker,True
gram2-motsetning,#behagelig# er for #ubehagelig# som #smakfull# er for #,#behagelig# er for #ubehagelig# som #smakfull# er for #usmakelig#,usmakelig,usmakelig,True
gram2-motsetning,#behagelig# er for #ubehagelig# som #akseptabelt# er for #,#behagelig# er for #ubehagelig# som #akseptabelt# er for #absolutt# som,absolutt,uakseptabelt,False
gram2-motsetning,#behagelig# er for #ubehagelig# som #vitende# er for #,#behagelig# er for #ubehagelig# som #vitende# er for #blind#! |,blind,uvitende,False
gram2-motsetning,#behagelig# er for #ubehagelig# som #viss# er for #,"#behagelig# er for #ubehagelig# som #viss# er for #ganske#
#F","ganske#
#F",uviss,False
gram2-motsetning,#behagelig# er for #ubehagelig# som #klar# er for #,#behagelig# er for #ubehagelig# som #klar# er for #tydelig# og #,tydelig,uklar,False
gram2-motsetning,#behagelig# er for #ubehagelig# som #komfortabel# er for #,#behagelig# er for #ubehagelig# som #komfortabel# er for #ukomfortabel#,ukomfortabel,ukomfortabel,True
gram2-motsetning,#behagelig# er for #ubehagelig# som #konsekvent# er for #,#behagelig# er for #ubehagelig# som #konsekvent# er for #inkonsistent# som,inkonsistent,inkonsekvent,False
gram2-motsetning,#behagelig# er for #ubehagelig# som #beleilig# er for #,#behagelig# er for #ubehagelig# som #beleilig# er for #ubeleilig#.,ubeleilig,ubeleilig,True
gram2-motsetning,#behagelig# er for #ubehagelig# som #avgjort# er for #,#behagelig# er for #ubehagelig# som #avgjort# er for #uavgjort# som,uavgjort,uavgjort,True
gram2-motsetning,#behagelig# er for #ubehagelig# som #effektiv# er for #,#behagelig# er for #ubehagelig# som #effektiv# er for #knebøy#,knebøy,ineffektiv,False
gram2-motsetning,#behagelig# er for #ubehagelig# som #etisk# er for #,#behagelig# er for #ubehagelig# som #etisk# er for #umoralsk# for,umoralsk,uetisk,False
gram2-motsetning,#behagelig# er for #ubehagelig# som #heldig# er for #,"#behagelig# er for #ubehagelig# som #heldig# er for #uheldig#
om","uheldig#
om",uheldig,False
gram2-motsetning,#behagelig# er for #ubehagelig# som #ærlig# er for #,#behagelig# er for #ubehagelig# som #ærlig# er for #uærlig# ,uærlig,uærlig,True
gram2-motsetning,#behagelig# er for #ubehagelig# som #informert# er for #,#behagelig# er for #ubehagelig# som #informert# er for #uinformert#,uinformert,uinformert,True
gram2-motsetning,#behagelig# er for #ubehagelig# som #kjent# er for #,#behagelig# er for #ubehagelig# som #kjent# er for #ukjent#. Dette,ukjent,ukjent,True
gram2-motsetning,#behagelig# er for #ubehagelig# som #sannsynlig# er for #,#behagelig# er for #ubehagelig# som #sannsynlig# er for #usannsynlig# –,usannsynlig,usannsynlig,True
gram2-motsetning,#behagelig# er for #ubehagelig# som #logisk# er for #,#behagelig# er for #ubehagelig# som #logisk# er for #ufornuftig#,ufornuftig,ulogisk,False
gram2-motsetning,#mulig# er for #umulig# som #muligens# er for #,#mulig# er for #umulig# som #muligens# er for #umuligens#:,umuligens,umulig,False
gram2-motsetning,#mulig# er for #umulig# som #produktiv# er for #,"#mulig# er for #umulig# som #produktiv# er for #reaktiv#
->","reaktiv#
",uproduktiv,False
gram2-motsetning,#mulig# er for #umulig# som #rasjonell# er for #,#mulig# er for #umulig# som #rasjonell# er for #irrasjonell# i,irrasjonell,irrasjonell,True
gram2-motsetning,#mulig# er for #umulig# som #rimelig# er for #,#mulig# er for #umulig# som #rimelig# er for #urimelig#.,urimelig,urimelig,True
gram2-motsetning,#mulig# er for #umulig# som #ansvarlig# er for #,#mulig# er for #umulig# som #ansvarlig# er for #tjenestebrudd# som,tjenestebrudd,uansvarlig,False
gram2-motsetning,#mulig# er for #umulig# som #sikker# er for #,#mulig# er for #umulig# som #sikker# er for #usikker# | P,usikker,usikker,True
gram2-motsetning,#mulig# er for #umulig# som #smakfull# er for #,#mulig# er for #umulig# som #smakfull# er for #salt#. #,salt,usmakelig,False
gram2-motsetning,#mulig# er for #umulig# som #akseptabelt# er for #,"#mulig# er for #umulig# som #akseptabelt# er for #avskyelig#.
",avskyelig,uakseptabelt,False
gram2-motsetning,#mulig# er for #umulig# som #vitende# er for #,#mulig# er for #umulig# som #vitende# er for #ukunnig#!,ukunnig,uvitende,False
gram2-motsetning,#mulig# er for #umulig# som #viss# er for #,"#mulig# er for #umulig# som #viss# er for #kviss#,",kviss,uviss,False
gram2-motsetning,#mulig# er for #umulig# som #klar# er for #,#mulig# er for #umulig# som #klar# er for #mørk#. —,mørk,uklar,False
gram2-motsetning,#mulig# er for #umulig# som #komfortabel# er for #,#mulig# er for #umulig# som #komfortabel# er for #ukomfortabelt#,ukomfortabelt,ukomfortabel,False
gram2-motsetning,#mulig# er for #umulig# som #konsekvent# er for #,#mulig# er for #umulig# som #konsekvent# er for #inkonsekvent#,inkonsekvent,inkonsekvent,True
gram2-motsetning,#mulig# er for #umulig# som #beleilig# er for #,"#mulig# er for #umulig# som #beleilig# er for #ubehagelig#.
",ubehagelig,ubeleilig,False
gram2-motsetning,#mulig# er for #umulig# som #avgjort# er for #,#mulig# er for #umulig# som #avgjort# er for #avgjort# ikke sant,avgjort,uavgjort,False
gram2-motsetning,#mulig# er for #umulig# som #effektiv# er for #,"#mulig# er for #umulig# som #effektiv# er for #ineffektiv#
For tiden","ineffektiv#
For",ineffektiv,False
gram2-motsetning,#mulig# er for #umulig# som #etisk# er for #,#mulig# er for #umulig# som #etisk# er for #estetisk# - Fil,estetisk,uetisk,False
gram2-motsetning,#mulig# er for #umulig# som #heldig# er for #,#mulig# er for #umulig# som #heldig# er for #ulykker#: #t,ulykker,uheldig,False
gram2-motsetning,#mulig# er for #umulig# som #ærlig# er for #,#mulig# er for #umulig# som #ærlig# er for #skråsikker# –,skråsikker,uærlig,False
gram2-motsetning,#mulig# er for #umulig# som #informert# er for #,#mulig# er for #umulig# som #informert# er for #informasjon#. På engelsk,informasjon,uinformert,False
gram2-motsetning,#mulig# er for #umulig# som #kjent# er for #,"#mulig# er for #umulig# som #kjent# er for #ukjent#, for",ukjent,ukjent,True
gram2-motsetning,#mulig# er for #umulig# som #sannsynlig# er for #,"#mulig# er for #umulig# som #sannsynlig# er for #usannsynlig#
Det","usannsynlig#
Det",usannsynlig,False
gram2-motsetning,#mulig# er for #umulig# som #logisk# er for #,#mulig# er for #umulig# som #logisk# er for #ulogisk#!,ulogisk,ulogisk,True
gram2-motsetning,#mulig# er for #umulig# som #behagelig# er for #,#mulig# er for #umulig# som #behagelig# er for #ubehagelig#:,ubehagelig,ubehagelig,True
gram2-motsetning,#muligens# er for #umulig# som #produktiv# er for #,#muligens# er for #umulig# som #produktiv# er for #doven# som #,doven,uproduktiv,False
gram2-motsetning,#muligens# er for #umulig# som #rasjonell# er for #,#muligens# er for #umulig# som #rasjonell# er for #irrasjonell#.,irrasjonell,irrasjonell,True
gram2-motsetning,#muligens# er for #umulig# som #rimelig# er for #,#muligens# er for #umulig# som #rimelig# er for #unødvendig# .,unødvendig,urimelig,False
gram2-motsetning,#muligens# er for #umulig# som #ansvarlig# er for #,#muligens# er for #umulig# som #ansvarlig# er for #moralsk sett#.,moralsk,uansvarlig,False
gram2-motsetning,#muligens# er for #umulig# som #sikker# er for #,"#muligens# er for #umulig# som #sikker# er for #usikker#, #",usikker,usikker,True
gram2-motsetning,#muligens# er for #umulig# som #smakfull# er for #,"#muligens# er for #umulig# som #smakfull# er for #gråter#,",gråter,usmakelig,False
gram2-motsetning,#muligens# er for #umulig# som #akseptabelt# er for #,#muligens# er for #umulig# som #akseptabelt# er for #usympatisk#,usympatisk,uakseptabelt,False
gram2-motsetning,#muligens# er for #umulig# som #vitende# er for #,#muligens# er for #umulig# som #vitende# er for #forstand#.#,forstand,uvitende,False
gram2-motsetning,#muligens# er for #umulig# som #viss# er for #,#muligens# er for #umulig# som #viss# er for #forjævlig#,forjævlig,uviss,False
gram2-motsetning,#muligens# er for #umulig# som #klar# er for #,#muligens# er for #umulig# som #klar# er for #rolig#.,rolig,uklar,False
gram2-motsetning,#muligens# er for #umulig# som #komfortabel# er for #,#muligens# er for #umulig# som #komfortabel# er for #ukomfortabel#,ukomfortabel,ukomfortabel,True
gram2-motsetning,#muligens# er for #umulig# som #konsekvent# er for #,#muligens# er for #umulig# som #konsekvent# er for #stivnakket#,stivnakket,inkonsekvent,False
gram2-motsetning,#muligens# er for #umulig# som #beleilig# er for #,"#muligens# er for #umulig# som #beleilig# er for #mulig#, men",mulig,ubeleilig,False
gram2-motsetning,#muligens# er for #umulig# som #avgjort# er for #,"#muligens# er for #umulig# som #avgjort# er for #definitivt#.
kan","definitivt#.
kan",uavgjort,False
gram2-motsetning,#muligens# er for #umulig# som #effektiv# er for #,#muligens# er for #umulig# som #effektiv# er for #produktiv# som #,produktiv,ineffektiv,False
gram2-motsetning,#muligens# er for #umulig# som #etisk# er for #,#muligens# er for #umulig# som #etisk# er for #mulig# og har,mulig,uetisk,False
gram2-motsetning,#muligens# er for #umulig# som #heldig# er for #,#muligens# er for #umulig# som #heldig# er for #uheldig#. Når,uheldig,uheldig,True
gram2-motsetning,#muligens# er for #umulig# som #ærlig# er for #,#muligens# er for #umulig# som #ærlig# er for #ærlig# som #ærlig,ærlig,uærlig,False
gram2-motsetning,#muligens# er for #umulig# som #informert# er for #,#muligens# er for #umulig# som #informert# er for #multi-handic,multi-handic,uinformert,False
gram2-motsetning,#muligens# er for #umulig# som #kjent# er for #,#muligens# er for #umulig# som #kjent# er for #sant.#milli,sant.#milli,ukjent,False
gram2-motsetning,#muligens# er for #umulig# som #sannsynlig# er for #,#muligens# er for #umulig# som #sannsynlig# er for #mulige#.,mulige,usannsynlig,False
gram2-motsetning,#muligens# er for #umulig# som #logisk# er for #,#muligens# er for #umulig# som #logisk# er for #irrelevant# som,irrelevant,ulogisk,False
gram2-motsetning,#muligens# er for #umulig# som #behagelig# er for #,#muligens# er for #umulig# som #behagelig# er for #ukomfortabelt#,ukomfortabelt,ubehagelig,False
gram2-motsetning,#muligens# er for #umulig# som #mulig# er for #,"#muligens# er for #umulig# som #mulig# er for #muligens#
M","muligens#
M",umulig,False
gram2-motsetning,#produktiv# er for #uproduktiv# som #rasjonell# er for #,#produktiv# er for #uproduktiv# som #rasjonell# er for #irrasjonell#.,irrasjonell,irrasjonell,True
gram2-motsetning,#produktiv# er for #uproduktiv# som #rimelig# er for #,#produktiv# er for #uproduktiv# som #rimelig# er for #ugrei# og #,ugrei,urimelig,False
gram2-motsetning,#produktiv# er for #uproduktiv# som #ansvarlig# er for #,#produktiv# er for #uproduktiv# som #ansvarlig# er for #uansvarlig#. #,uansvarlig,uansvarlig,True
gram2-motsetning,#produktiv# er for #uproduktiv# som #sikker# er for #,"#produktiv# er for #uproduktiv# som #sikker# er for #usikker#, som",usikker,usikker,True
gram2-motsetning,#produktiv# er for #uproduktiv# som #smakfull# er for #,"#produktiv# er for #uproduktiv# som #smakfull# er for #usmakelig#,",usmakelig,usmakelig,True
gram2-motsetning,#produktiv# er for #uproduktiv# som #akseptabelt# er for #,#produktiv# er for #uproduktiv# som #akseptabelt# er for #ikke-akseptabelt,ikke-akseptabelt,uakseptabelt,False
gram2-motsetning,#produktiv# er for #uproduktiv# som #vitende# er for #,"#produktiv# er for #uproduktiv# som #vitende# er for #ubevist#, med",ubevist,uvitende,False
gram2-motsetning,#produktiv# er for #uproduktiv# som #viss# er for #,#produktiv# er for #uproduktiv# som #viss# er for #når#. Smar,når,uviss,False
gram2-motsetning,#produktiv# er for #uproduktiv# som #klar# er for #,#produktiv# er for #uproduktiv# som #klar# er for #uklar# #in,uklar,uklar,True
gram2-motsetning,#produktiv# er for #uproduktiv# som #komfortabel# er for #,#produktiv# er for #uproduktiv# som #komfortabel# er for #ukomfortabel#,ukomfortabel,ukomfortabel,True
gram2-motsetning,#produktiv# er for #uproduktiv# som #konsekvent# er for #,#produktiv# er for #uproduktiv# som #konsekvent# er for #inkonsekvent#,inkonsekvent,inkonsekvent,True
gram2-motsetning,#produktiv# er for #uproduktiv# som #beleilig# er for #,"#produktiv# er for #uproduktiv# som #beleilig# er for #ubehagelig#,",ubehagelig,ubeleilig,False
gram2-motsetning,#produktiv# er for #uproduktiv# som #avgjort# er for #,#produktiv# er for #uproduktiv# som #avgjort# er for #uavgjort#.,uavgjort,uavgjort,True
gram2-motsetning,#produktiv# er for #uproduktiv# som #effektiv# er for #,"#produktiv# er for #uproduktiv# som #effektiv# er for #ineffektiv#
----","ineffektiv#
",ineffektiv,False
gram2-motsetning,#produktiv# er for #uproduktiv# som #etisk# er for #,"#produktiv# er for #uproduktiv# som #etisk# er for #uetisk#
som","uetisk#
som",uetisk,False
gram2-motsetning,#produktiv# er for #uproduktiv# som #heldig# er for #,#produktiv# er for #uproduktiv# som #heldig# er for #uheldig# ,uheldig,uheldig,True
gram2-motsetning,#produktiv# er for #uproduktiv# som #ærlig# er for #,#produktiv# er for #uproduktiv# som #ærlig# er for #urettferdig# og,urettferdig,uærlig,False
gram2-motsetning,#produktiv# er for #uproduktiv# som #informert# er for #,#produktiv# er for #uproduktiv# som #informert# er for #uninformert#,uninformert,uinformert,False
gram2-motsetning,#produktiv# er for #uproduktiv# som #kjent# er for #,#produktiv# er for #uproduktiv# som #kjent# er for #kjent# som #u,kjent,ukjent,False
gram2-motsetning,#produktiv# er for #uproduktiv# som #sannsynlig# er for #,#produktiv# er for #uproduktiv# som #sannsynlig# er for #utrolig#. #,utrolig,usannsynlig,False
gram2-motsetning,#produktiv# er for #uproduktiv# som #logisk# er for #,#produktiv# er for #uproduktiv# som #logisk# er for #ulogisk#.,ulogisk,ulogisk,True
gram2-motsetning,#produktiv# er for #uproduktiv# som #behagelig# er for #,#produktiv# er for #uproduktiv# som #behagelig# er for #ubehagelig#.,ubehagelig,ubehagelig,True
gram2-motsetning,#produktiv# er for #uproduktiv# som #mulig# er for #,#produktiv# er for #uproduktiv# som #mulig# er for #umulig# og for,umulig,umulig,True
gram2-motsetning,#produktiv# er for #uproduktiv# som #muligens# er for #,#produktiv# er for #uproduktiv# som #muligens# er for #usannsynlig#.,usannsynlig,umulig,False
gram2-motsetning,#rasjonell# er for #irrasjonell# som #rimelig# er for #,#rasjonell# er for #irrasjonell# som #rimelig# er for #urimelig#.,urimelig,urimelig,True
gram2-motsetning,#rasjonell# er for #irrasjonell# som #ansvarlig# er for #,#rasjonell# er for #irrasjonell# som #ansvarlig# er for #uansvarlig#. At,uansvarlig,uansvarlig,True
gram2-motsetning,#rasjonell# er for #irrasjonell# som #sikker# er for #,"#rasjonell# er for #irrasjonell# som #sikker# er for #usikker#, dvs",usikker,usikker,True
gram2-motsetning,#rasjonell# er for #irrasjonell# som #smakfull# er for #,#rasjonell# er for #irrasjonell# som #smakfull# er for #ekkel#. Han,ekkel,usmakelig,False
gram2-motsetning,#rasjonell# er for #irrasjonell# som #akseptabelt# er for #,"#rasjonell# er for #irrasjonell# som #akseptabelt# er for #utålelig#,",utålelig,uakseptabelt,False
gram2-motsetning,#rasjonell# er for #irrasjonell# som #vitende# er for #,"#rasjonell# er for #irrasjonell# som #vitende# er for #ubevisst#.
I","ubevisst#.
I",uvitende,False
gram2-motsetning,#rasjonell# er for #irrasjonell# som #viss# er for #,#rasjonell# er for #irrasjonell# som #viss# er for #hvis#. Den,hvis,uviss,False
gram2-motsetning,#rasjonell# er for #irrasjonell# som #klar# er for #,"#rasjonell# er for #irrasjonell# som #klar# er for #uklar#, altså",uklar,uklar,True
gram2-motsetning,#rasjonell# er for #irrasjonell# som #komfortabel# er for #,#rasjonell# er for #irrasjonell# som #komfortabel# er for #ukomfortabel#,ukomfortabel,ukomfortabel,True
gram2-motsetning,#rasjonell# er for #irrasjonell# som #konsekvent# er for #,#rasjonell# er for #irrasjonell# som #konsekvent# er for #inkonsekvent#,inkonsekvent,inkonsekvent,True
gram2-motsetning,#rasjonell# er for #irrasjonell# som #beleilig# er for #,"#rasjonell# er for #irrasjonell# som #beleilig# er for #beleilig#.
I","beleilig#.
I",ubeleilig,False
gram2-motsetning,#rasjonell# er for #irrasjonell# som #avgjort# er for #,#rasjonell# er for #irrasjonell# som #avgjort# er for #nonsens#.»,nonsens#.»,uavgjort,False
gram2-motsetning,#rasjonell# er for #irrasjonell# som #effektiv# er for #,"#rasjonell# er for #irrasjonell# som #effektiv# er for #ineffektiv#, men",ineffektiv,ineffektiv,True
gram2-motsetning,#rasjonell# er for #irrasjonell# som #etisk# er for #,#rasjonell# er for #irrasjonell# som #etisk# er for #moral# og #,moral,uetisk,False
gram2-motsetning,#rasjonell# er for #irrasjonell# som #heldig# er for #,#rasjonell# er for #irrasjonell# som #heldig# er for #uheldig#.,uheldig,uheldig,True
gram2-motsetning,#rasjonell# er for #irrasjonell# som #ærlig# er for #,#rasjonell# er for #irrasjonell# som #ærlig# er for #uærlig# og #,uærlig,uærlig,True
gram2-motsetning,#rasjonell# er for #irrasjonell# som #informert# er for #,#rasjonell# er for #irrasjonell# som #informert# er for #uinformert#,uinformert,uinformert,True
gram2-motsetning,#rasjonell# er for #irrasjonell# som #kjent# er for #,"#rasjonell# er for #irrasjonell# som #kjent# er for #fremmed#.
For noen","fremmed#.
For",ukjent,False
gram2-motsetning,#rasjonell# er for #irrasjonell# som #sannsynlig# er for #,#rasjonell# er for #irrasjonell# som #sannsynlig# er for #usannsynlig#.,usannsynlig,usannsynlig,True
gram2-motsetning,#rasjonell# er for #irrasjonell# som #logisk# er for #,#rasjonell# er for #irrasjonell# som #logisk# er for #ulogisk#.,ulogisk,ulogisk,True
gram2-motsetning,#rasjonell# er for #irrasjonell# som #behagelig# er for #,#rasjonell# er for #irrasjonell# som #behagelig# er for #uhyggelig# og #,uhyggelig,ubehagelig,False
gram2-motsetning,#rasjonell# er for #irrasjonell# som #mulig# er for #,#rasjonell# er for #irrasjonell# som #mulig# er for #impossible#,impossible,umulig,False
gram2-motsetning,#rasjonell# er for #irrasjonell# som #muligens# er for #,"#rasjonell# er for #irrasjonell# som #muligens# er for #umulig#, og",umulig,umulig,True
gram2-motsetning,#rasjonell# er for #irrasjonell# som #produktiv# er for #,#rasjonell# er for #irrasjonell# som #produktiv# er for #ineffektiv#: En,ineffektiv,uproduktiv,False
gram2-motsetning,#rimelig# er for #urimelig# som #ansvarlig# er for #,#rimelig# er for #urimelig# som #ansvarlig# er for #forsiktig#. #,forsiktig,uansvarlig,False
gram2-motsetning,#rimelig# er for #urimelig# som #sikker# er for #,#rimelig# er for #urimelig# som #sikker# er for #usikker#.,usikker,usikker,True
gram2-motsetning,#rimelig# er for #urimelig# som #smakfull# er for #,#rimelig# er for #urimelig# som #smakfull# er for #vond#. #,vond,usmakelig,False
gram2-motsetning,#rimelig# er for #urimelig# som #akseptabelt# er for #,#rimelig# er for #urimelig# som #akseptabelt# er for #uakseptabelt#,uakseptabelt,uakseptabelt,True
gram2-motsetning,#rimelig# er for #urimelig# som #vitende# er for #,#rimelig# er for #urimelig# som #vitende# er for #urimelig# på,urimelig,uvitende,False
gram2-motsetning,#rimelig# er for #urimelig# som #viss# er for #,#rimelig# er for #urimelig# som #viss# er for #uviss# som,uviss,uviss,True
gram2-motsetning,#rimelig# er for #urimelig# som #klar# er for #,#rimelig# er for #urimelig# som #klar# er for #ur#. #K,ur,uklar,False
gram2-motsetning,#rimelig# er for #urimelig# som #komfortabel# er for #,"#rimelig# er for #urimelig# som #komfortabel# er for #ukomfortabel,",ukomfortabel,ukomfortabel,True
gram2-motsetning,#rimelig# er for #urimelig# som #konsekvent# er for #,#rimelig# er for #urimelig# som #konsekvent# er for #innlysende#.,innlysende,inkonsekvent,False
gram2-motsetning,#rimelig# er for #urimelig# som #beleilig# er for #,#rimelig# er for #urimelig# som #beleilig# er for #utrolig# som #,utrolig,ubeleilig,False
gram2-motsetning,#rimelig# er for #urimelig# som #avgjort# er for #,#rimelig# er for #urimelig# som #avgjort# er for #forfeilet# til,forfeilet,uavgjort,False
gram2-motsetning,#rimelig# er for #urimelig# som #effektiv# er for #,"#rimelig# er for #urimelig# som #effektiv# er for #sløv#, og",sløv,ineffektiv,False
gram2-motsetning,#rimelig# er for #urimelig# som #etisk# er for #,#rimelig# er for #urimelig# som #etisk# er for #moralsk# (har,moralsk,uetisk,False
gram2-motsetning,#rimelig# er for #urimelig# som #heldig# er for #,#rimelig# er for #urimelig# som #heldig# er for #himlende#.,himlende,uheldig,False
